,d.id,n.N_Name,count(s)
3612,MONDO:0011585,"['SPINAL MUSCULAR ATROPHY JERASH TYPE', 'DHMNJ', 'SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, TYPE 2', 'DISTAL HEREDITARY MOTOR NEUROPATHY JERASH TYPE', 'DSMA2', 'AUTOSOMAL RECESSIVE DISTAL SPINAL MUSCULAR ATROPHY TYPE 2', 'SPINAL MUSCULAR ATROPHY, JERASH TYPE', 'HEREDITARY MOTOR NEUROPATHY, JERASH TYPE', 'SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 2', 'SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 2; DSMA2', 'NEUROPATHY, DISTAL HEREDITARY MOTOR, JERASH TYPE', 'MOTOR NEUROPATHY, DISTAL, JERASH TYPE', 'NEURONOPATHY, DISTAL HEREDITARY MOTOR, JERASH TYPE', 'DISTAL HEREDITARY MOTOR NEUROPATHY, JERASH TYPE', 'AUTOSOMAL RECESSIVE DISTAL SPINAL MUSCULAR ATROPHY 2']",12
3613,MONDO:0011582,"['MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME TYPE 1', 'FATAL MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME CAUSED BY MUTATION IN NFU1', 'NFU1 DEFICIENCY', 'MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1', 'NFU1 FATAL MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME', 'MMDS1', 'MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1; MMDS1']",11
3614,MONDO:0011583,"['AMYLOIDOSIS, CEREBROARTERIAL, APP-RELATED', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, IOWA VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, ARCTIC VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, ITALIAN VARIANT', 'HCHWAD', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, DUTCH VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED', 'AMYLOIDOSIS, HEREDITARY, WITH CEREBRAL HEMORRHAGE, DUTCH VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, FLEMISH VARIANT', 'APP-RELATED CEREBRAL AMYLOID ANGIOPATHY']",8
3615,MONDO:0011581,"['DCWHK', 'WOOLY HAIR-PALMOPLANTAR HYPERKERATOSIS-DILATED CARDIOMYOPATHY SYNDROME', 'WOOLY HAIR-PALMOPLANTAR KERATODERMA-DILATED CARDIOMYOPATHY SYNDROME', 'KERATODERMA WITH WOOLLY HAIR TYPE II', 'DILATED CARDIOMYOPATHY WITH WOOLLY HAIR AND KERATODERMA', 'PALMOPLANTAR KERATODERMA WITH LEFT VENTRICULAR CARDIOMYOPATHY AND WOOLLY HAIR', 'WOOLLY HAIR-PALMOPLANTAR HYPERKERATOSIS-DILATED CARDIOMYOPATHY SYNDROME', 'KWWH TYPE II', 'CARVAJAL SYNDROME', 'CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR AND KERATODERMA; DCWHK', 'EPIDERMOLYTIC PALMOPLANTAR KERATODERMA WOOLLY HAIR AND DILATED CARDIOMYOPATHY', 'WOOLY HAIR - PALMOPLANTAR KERATODERMA - DILATED CARDIOMYOPATHY', 'WOOLLY HAIR - PALMOPLANTAR KERATODERMA - DILATED CARDIOMYOPATHY SYNDROME', 'CARDIOMYOPATHY DILATED WITH WOOLLY HAIR AND KERATODERMA', 'CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR AND KERATODERMA', 'ARRHYTHMOGENIC CARDIOMYOPATHY WITH WOOLLY HAIR AND KERATODERMA']",11
3616,http://purl.obolibrary.org/obo/OMIM_102500,,51
3617,MONDO:0007650,"['MALT-LYMPHOMA', 'IMMUNOCYTOMA', 'MUCOSA-ASSOCIATED LYMPHATIC TISSUE LYMPHOMA', 'EXTRANODAL MARGINAL ZONE B-CELL LYMPHOMA OF MUCOSA-ASSOCIATED LYMPHOID TISSUE (MALT-LYMPHOMA)', 'EXTRANODAL MARGINAL ZONE LYMPHOMA OF MUCOSA-ASSOCIATED LYMPHOID TISSUE', 'MUCOSA-ASSOCIATED LYMPHOID TISSUE LYMPHOMA', 'EXTRANODAL MARGINAL ZONE B-CELL LYMPHOMA OF MUCOSA-ASSOCIATED LYMPHOID TISSUE', 'MALTOMA', 'LYMPHOMA OF MUCOSA-ASSOCIATED LYMPHOID TISSUE', 'EXTRANODAL MARGINAL ZONE B-CELL LYMPHOMA', 'MALT LYMPHOMA', 'EXTRANODAL MARGINAL ZONE LYMPHOMA OF MUCOSA-ASSOCIATED LYMPHOID TISSUE (MALT LYMPHOMA)', 'GASTRIC LYMPHOMA, PRIMARY', 'FAMILIAL PRIMARY GASTRIC LYMPHOMA', 'LYMPHOMA, MUCOSA-ASSOCIATED LYMPHOID TYPE']",1
3618,http://purl.obolibrary.org/obo/OMIM_130000,,30
3619,MONDO:0007656,"['PRION DEMENTIA', 'GERSTMANN-STRAUSSLER-SCHEINKER DISEASE', 'SUBACUTE SPONGIFORM ENCEPHALOPATHY, GERSTMANN-STRAUSSLER TYPE', 'GERSTMANN-STRAUSSLER DISEASE; GSD', 'CEREBELLAR ATAXIA, PROGRESSIVE DEMENTIA, AND AMYLOID DEPOSITS IN THE CENTRAL NERVOUS SYSTEM', 'GERSTMANN STRAUSSLER SCHEINKER SYNDROME', 'GERSTMANN-STRAUSSLER DISEASE', 'ENCEPHALOPATHY SUBACUTE SPONGIFORM GERSTMANN-STRAUSSLER TYPE', 'AMYLOIDOSIS, CEREBRAL, WITH SPONGIFORM ENCEPHALOPATHY', 'ENCEPHALOPATHY, SUBACUTE SPONGIFORM, GERSTMANN-STRAUSSLER TYPE', 'CEREBRAL AMYLOID ANGIOPATHY, PRNP-RELATED', 'AMYLOIDOSIS CEREBRAL WITH SPONGIFORM ENCEPHALOPATHY', 'CEREBELLAR ATAXIA, PROGRESSIVE DEMENTIA, AND AMYLOID DEPOSITS IN CNS', 'GERSTMANN-STRAUSSLER-SCHEINKER SYNDROME']",30
3620,http://purl.obolibrary.org/obo/OMIM_204000,,16
3621,http://purl.obolibrary.org/obo/OMIM_300555,,13
3622,http://purl.obolibrary.org/obo/OMIM_300554,,29
3623,MONDO:0010196,"['ADULT PREMATURE AGEING SYNDROME', 'ADULT PROGERIA', 'WS', ""WERNER'S SYNDROME"", 'WERNER SYNDROME', 'WERNER SYNDROME; WRN']",15
3624,MONDO:0010194,"['WEILL-MARCHESANI SYNDROME CAUSED BY MUTATION IN ADAMTS10', 'ADAMTS10 WEILL-MARCHESANI SYNDROME', 'WEILL-MARCHESANI SYNDROME 1', 'WEILL-MARCHESANI SYNDROME TYPE 1', 'WEILL-MARCHESANI SYNDROME, AUTOSOMAL RECESSIVE', 'MESODERMAL DYSMORPHODYSTROPHY, CONGENITAL', 'SPHEROPHAKIA-BRACHYMORPHIA SYNDROME', 'WEILL-MARCHESANI SYNDROME 1; WMS1']",35
3625,MONDO:0010192,"['EDNRB WAARDENBURG SYNDROME', 'WAARDENBURG SYNDROME CAUSED BY MUTATION IN EDNRB', 'WAARDENBURG SYNDROME TYPE IVA', 'WS4A', 'WAARDENBURG SYNDROME WITH HIRSCHSPRUNG DISEASE TYPE 4A', 'WAARDENBURG SYNDROME, TYPE 4A; WS4A', 'WAARDENBURG SYNDROME WITH HIRSCHSPRUNG DISEASE, TYPE 4A', 'SHAH-WAARDENBURG SYNDROME', 'WAARDENBURG-SHAH SYNDROME', 'WAARDENBURG SYNDROME, TYPE 4A', 'WAARDENBURG SYNDROME TYPE 4A']",19
3626,http://purl.obolibrary.org/obo/OMIM_102530,,3
3627,MONDO:0010193,"['CAMPTODACTYLY-OVERGROWTH-UNUSUAL FACIES SYNDROME', 'WEAVER-WILLIAMS SYNDROME', 'WEAVER-LIKE SYNDROME', 'WEAVER SYNDROME', 'EZH2 RELATED OVERGROWTH', 'CAMPTODACTYLY - OVERGROWTH - UNUSUAL FACIES', 'WEAVER-SMITH SYNDROME', 'MENTAL RETARDATION, MICROCEPHALY, WEIGHT DEFICIENCY, UNUSUAL FACIES, CLINODACTYLY, BONE HYPOPLASIA, AND CLEFT PALATE', 'OVERGROWTH SYNDROME WITH ACCELERATED SKELETAL MATURATION, UNUSUAL FACIES, AND CAMPTODACTYLY', 'WEAVER SMITH SYNDROME', 'WEAVER WILLIAMS SYNDROME', 'WEAVER SYNDROME; WVS', 'WEAVER LIKE SYNDROME']",62
3628,MONDO:0010190,"['PONTOCEREBELLAR HYPOPLASIA TYPE 2 CAUSED BY MUTATION IN TSEN54', 'TSEN54 PONTOCEREBELLAR HYPOPLASIA TYPE 2', 'PONTOCEREBELLAR HYPOPLASIA, TYPE 2A; PCH2A', 'PONTOCEREBELLAR HYPOPLASIA, TYPE 2A', 'MICROCEPHALY PONTOCEREBELLAR HYPOPLASIA DYSKINESIA', 'PONTOCEREBELLAR HYPOPLASIA WITH PROGRESSIVE CEREBRAL ATROPHY', 'PCH2A', 'VOLENDAM NEURODEGENERATIVE DISEASE', 'PONTOCEREBELLAR HYPOPLASIA TYPE 2A']",19
3629,MONDO:0010191,"['VON WILLEBRAND DISEASE TYPE III', 'VWD3', 'VWD TYPE 3', 'VON WILLEBRAND DISEASE TYPE 3', ""VON WILLEBRAND'S DISEASE 3"", ""VON WILLEBRAND'S DISEASE TYPE 3"", 'VON WILLEBRAND DISEASE, TYPE 3; VWD3', 'VON WILLEBRAND DISEASE, TYPE 3', 'VWD, TYPE 3', 'VON WILLEBRAND DISEASE 3']",12
3630,MONDO:0007640,"['SFD', 'HEMORRHAGIC MACULAR DYSTROPHY', 'PSEUDOINFLAMMATORY FUNDUS DYSTROPHY OF SORSBY', 'SORSBY FUNDUS DYSTROPHY', 'MACULAR DYSTROPHY, HEMORRHAGIC', ""SORSBY'S PSEUDOINFLAMMATORY MACULAR DYSTROPHY"", 'SORSBY FUNDUS DYSTROPHY; SFD', 'SORSBY PSEUDOINFLAMMATORY FUNDUS DYSTROPHY', 'FUNDUS DYSTROPHY, PSEUDOINFLAMMATORY, OF SORSBY', ""SORSBY'S FUNDUS DYSTROPHY""]",5
3631,http://purl.obolibrary.org/obo/OMIM_300559,,8
3632,http://purl.obolibrary.org/obo/OMIM_300558,,22
3633,MONDO:0007648,"['HDGC', 'FDGC', 'FAMILIAL DIFFUSE CANCER OF STOMACH', 'HEREDITARY DIFFUSE GASTRIC ADENOCARCINOMA', 'HEREDITARY DIFFUSE GASTRIC CANCER', 'HEREDITARY DIFFUSE CANCER OF STOMACH', 'FAMILIAL DIFFUSE GASTRIC CANCER', 'GASTRIC CANCER, FAMILIAL DIFFUSE, AND CLEFT LIP WITH OR WITHOUT CLEFT PALATE', 'BREAST CANCER, LOBULAR', 'SIGNET RING CELL GASTRIC CARCINOMA', 'SIGNET CELL ADENOCARCINOMA', 'GASTRIC CANCER, HEREDITARY DIFFUSE', 'GASTRIC CANCER, FAMILIAL DIFFUSE', 'DIFFUSE GASTRIC CANCER', 'SIGNET RING GASTRIC CARCINOMA', 'GASTRIC CANCER, HEREDITARY DIFFUSE; HDGC']",5
3634,http://purl.obolibrary.org/obo/OMIM_252900,,22
3635,MONDO:0007646,"['ARAN-NM', 'MYOKYMIA, MYOTONIA AND MUSCLE WASTING', 'AUTOSOMAL RECESSIVE NEUROMYOTONIA AND AXONAL NEUROPATHY', 'GAMSTORP-WOHLFART SYNDROME', 'ARCMT2-NM', 'AUTOSOMAL RECESSIVE CHARCOT-MARIE-TOOTH DISEASE TYPE 2 WITH NEUROMYOTONIA', 'MYOKYMIA, MYOTONIA, AND MUSCLE WASTING', 'NEUROMYOTONIA AND AXONAL NEUROPATHY, AUTOSOMAL RECESSIVE', 'NEUROMYOTONIA AND AXONAL NEUROPATHY, AUTOSOMAL RECESSIVE; NMAN', 'AUTOSOMAL RECESSIVE AXONAL NEUROPATHY WITH NEUROMYOTONIA']",14
3636,MONDO:0007639,"['PIGMENTARY RETINAL DYSTROPHY', 'RETINITIS PUNCTATA ALBESCENS', 'FUNDUS ALBIPUNCTATUS']",3
3637,MONDO:0010188,"['FAMILIAL ISOLATED DEFICIENCY OF VITAMIN TYPE E', 'AVED', 'FRIEDREICH-LIKE ATAXIA', 'ATAXIA WITH ISOLATED VITAMIN E DEFICIENCY', 'FAMILIAL ISOLATED VITAMIN E DEFICIENCY', 'ISOLATED VITAMIN E DEFICIENCY', 'VITAMIN E, FAMILIAL ISOLATED DEFICIENCY OF', 'ATAXIA, FRIEDREICH-LIKE, WITH SELECTIVE VITAMIN E DEFICIENCY', 'VITAMIN E, FAMILIAL ISOLATED DEFICIENCY OF; VED', 'FRIEDREICH-LIKE ATAXIA WITH SELECTIVE VITAMIN E DEFICIENCY', 'ATAXIA WITH VITAMIN E DEFICIENCY', 'FAMILIAL ISOLATED DEFICIENCY OF VITAMIN E']",9
3638,MONDO:0010186,"['VITAMIN D-DEPENDENT RICKETS, TYPE 2A', 'VITAMIN D-DEPENDENT RICKETS TYPE II WITH ALOPECIA', 'HEREDITARY 1,25 DIHYDROXYVITAMIN D-RESISTANT RICKETS WITH ABNORMAL VITAMIN D RECEPTOR WITH ALOPECIA', 'VITAMIN D DEPENDENT RICKETS 2A', 'VITAMIN D-DEPENDENT RICKETS, TYPE 2 CAUSED BY MUTATION IN VDR', 'VITAMIN D RECEPTOR DEFICIENCY RICKETS', 'VDR VITAMIN D-DEPENDENT RICKETS, TYPE 2', 'VITAMIN D-DEPENDENT RICKETS, TYPE 2A; VDDR2A', 'VITAMIN D-RESISTANT RICKETS WITH END-ORGAN UNRESPONSIVENESS TO 1,25-DIHYDROXYCHOLECALCIFEROL', 'GENERALIZED RESISTANCE TO 1,25-DIHYDROXYVITAMIN D', 'PDDR 2A', 'PSEUDOVITAMIN D-DEFICIENCY, TYPE 2A', 'VDDR2A', 'HYPOCALCEMIC VITAMIN D-RESISTANT RICKETS', 'VITAMIN D-DEPENDENT RICKETS, TYPE 2A, WITH OR WITHOUT ALOPECIA', 'RICKETS-ALOPECIA SYNDROME', 'RICKETS, HEREDITARY VITAMIN D-RESISTANT']",44
3639,MONDO:0010187,"['VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, TYPE 1', 'GGCX CONGENITAL VITAMIN K-DEPENDENT COAGULATION FACTORS COMBINED DEFICIENCY', 'HEREDITARY COMBINED DEFICIENCY OF FACTORS II, VII, IX AND X', 'CONGENITAL VITAMIN K-DEPENDENT COAGULATION FACTORS COMBINED DEFICIENCY CAUSED BY MUTATION IN GGCX', 'VKCFD', 'VITAMIN K-DEPENDENT COAGULATION DEFECT', 'GLUTAMIC ACID, DEFICIENT GAMMA-CARBOXYLATION OF', 'FMFD 3', 'HEREDITARY COMBINED DEFICIENCY OF VITAMIN K-DEPENDENT CLOTTING FACTORS', 'FAMILIAL MULTIPLE COAGULATION FACTOR DEFICIENCY 3', 'VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1; VKCFD1', 'FACTORS II, VII, IX, AND X, COMBINED DEFICIENCY OF', 'VKCFD1', 'VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1', 'MULTIPLE COAGULATION FACTOR DEFICIENCY 3']",10
3640,MONDO:0010184,"['METHYLMALONIC ACIDURIA WITH HOMOCYSTINURIA, TYPE CBLC', 'COBALAMIN C DEFECT', 'CBLC DEFECT', 'COMBINED DEFECT IN ADENOSYLCOBALAMIN AND METHYLCOBALAMIN SYNTHESIS, TYPE CBLC', 'COBALAMIN C DISEASE', 'COBALAMIN C DEFICIENCY', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLC TYPE; MAHCC', 'MAHCC', 'METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA, CBLC TYPE', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLC TYPE', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA CBLC', 'METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA TYPE CBLC', 'CBLC - COBALAMIN LOCUS C', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, VITAMIN B12-RESPONSIVE', 'COBALAMIN LOCUS C VARIANT', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLC TYPE, DIGENIC', 'METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA CBLC', 'METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA, TYPE CBLC', 'CBLC METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA', 'VITAMIN B12 METABOLIC DEFECT WITH COMBINED DEFICIENCY OF METHYLMALONYL-COA MUTASE AND HOMOCYSTEINE:METHYLTETRAHYDROFOLATE METHYLTRANSFERASE', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA TYPE CBLC']",47
3641,MONDO:0010185,"['COBALAMIN D DEFICIENCY', 'METHYLMALONIC ACIDURIA WITH HOMOCYSTINURIA, TYPE CBLD', 'COMBINED DEFECT IN ADENOSYLCOBALAMIN AND METHYLCOBALAMIN SYNTHESIS, TYPE CBLD', 'COBALAMIN D DEFECT', 'COBALAMIN D DISEASE', 'CBLD DEFECT', 'MEHTYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA CBI D', 'METHYLMALONIC ACIDURIA, CBLH TYPE', 'METHYLMALONIC ACIDURIA, CBLH TYPE, FORMERLY', 'METHYLMALONIC ACIDURIA, CBLD TYPE, VARIANT 2', 'METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA TYPE CBLD', 'METHYLMALONIC ACIDEMIA, CBLH TYPE', 'CBLD - COBALAMIN LOCUS D', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLD TYPE', 'M0E.321 COBALAMIN LOCUS D VARIANT', 'CBLD METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLD TYPE; MAHCD', 'METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA, CBLD TYPE', 'METHYLMALONIC ACIDEMIA, CBLH TYPE, FORMERLY', 'HOMOCYSTINURIA, CBLD TYPE, VARIANT 1, INCLUDED', 'MAHCD', 'HOMOCYSTINURIA, CBLD TYPE, VARIANT 1', 'METHYLMALONIC ACIDURIA, CBLD TYPE, VARIANT 2, INCLUDED', 'METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA, TYPE CBLD', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA TYPE CBLD']",23
3642,MONDO:0010183,"['COBALAMIN F DEFECT', 'INHERITED METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA', 'CBLF DEFECT', 'METHYLMALONIC ACIDURIA WITH HOMOCYSTINURIA, TYPE CBLF', 'COBALAMIN F DEFICIENCY', 'COMBINED DEFECT IN ADENOSYLCOBALAMIN AND METHYLCOBALAMIN SYNTHESIS, TYPE CBLF', 'LYSOSOMAL MEMBRANE COBALAMIN TRANSPORTER DEFICIENCY', 'COBALAMIN, DEFECT IN LYSOSOMAL RELEASE OF', 'COBALAMIN F DISEASE', 'VITAMIN B12 STORAGE DISEASE', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLF TYPE; MAHCF', 'METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA, CBLF TYPE', 'MAHCF', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLF TYPE', 'METHYLMALONIC ACIDURIA DUE TO VITAMIN B12-RELEASE DEFECT', 'COBALAMIN LOCUS F VARIANT', 'CBLF METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA', 'VITAMIN B12 LYSOSOMAL RELEASE DEFECT', 'METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA TYPE CBLF', 'METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA TYPE CBLF']",30
3643,MONDO:0010180,"['SPONDYLOCOSTAL DYSOSTOSIS, AUTOSOMAL RECESSIVE', 'JARCHO-LEVIN SYNDROME', 'SPONDYLOCOSTAL DYSOSTOSIS 1, AUTOSOMAL RECESSIVE; SCDO1', 'COSTOVERTEBRAL DYSPLASIA', 'SPONDYLOCOSTAL DYSOSTOSIS 1, AUTOSOMAL RECESSIVE', 'SCDO1', 'AUTOSOMAL RECESSIVE SPONDYLOCOSTAL DYSOSTOSIS']",11
3644,http://purl.obolibrary.org/obo/OMIM_609115,,16
3645,http://purl.obolibrary.org/obo/OMIM_131440,,4
3646,MONDO:0007631,"['CHROMOSOME 16P12.1 DELETION SYNDROME', 'CHROMOSOME 16P12.1 DELETION SYNDROME, TYPE 520KB', 'FRAGILE SITE 16P12', 'FRAGILE SITE, DISTAMYCIN A TYPE, RARE, FRA(16)(P12.1)', 'CHROMOSOME 16P12.1 DELETION SYNDROME, 520-KB', 'CHROMOSOME 16P12.1 DELETION SYNDROME, 520KB']",7
3647,http://purl.obolibrary.org/obo/OMIM_115700,,2
3648,MONDO:0007637,"['CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, TYPE 1', ""FUCHS' ENDOTHELIAL DYSTROPHY CAUSED BY MUTATION IN COL8A2"", ""COL8A2 FUCHS' ENDOTHELIAL DYSTROPHY"", 'CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 1', 'CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 1; FECD1', 'FECD1', 'CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, EARLY-ONSET']",6
3649,MONDO:0007636,"['ALX3-RELATED FRONTONASAL DYSPLASIA', 'FRONTONASAL DYSPLASIA TYPE 1', 'ISOLATED MEDIAN CLEFT FACE SYNDROME', 'FRONTORHINY', 'FRONTONASAL MALFORMATION', 'MEDIAN FACIAL CLEFT SYNDROME', 'ISOLATED MEDIAN CLEFT SYNDROME', 'FRONTONASAL DYSPLASIA', 'FRONTONASAL DYSPLASIA 1; FND1', 'FRONTONASAL DYSPLASIA 1']",36
3650,MONDO:0007635,['FRASIER SYNDROME'],9
3651,MONDO:0007634,"['MENTAL RETARDATION, FRA12A TYPE', 'INTELLECTUAL DISABILITY, FRA12A TYPE']",5
3652,MONDO:0007628,"['FOVEAL HYPOPLASIA 1', 'FOVEAL HYPOPLASIA TYPE 1', 'FOVEAL HYPOPLASIA CAUSED BY MUTATION IN PAX6', 'PAX6 FOVEAL HYPOPLASIA', 'FOVEAL HYPOPLASIA, PRESENILE CATARACT', 'FOVEAL HYPOPLASIA 1 WITH OR WITHOUT ANTERIOR SEGMENT ANOMALIES AND/OR CATARACT', 'FOVEAL HYPOPLASIA, CONGENITAL NYSTAGMUS, CORNEAL PANNUS, AND PRESENILE CATARACTS', 'O DONNELL PAPPAS SYNDROME', 'FOVEAL HYPOPLASIA 1; FVH1']",5
3653,MONDO:0010178,"['VAS DEFERENS, CONGENITAL BILATERAL APLASIA OF', 'CONGENITAL BILATERAL APLASIA OF THE VAS DEFERENS', 'VAS DEFERENS, CONGENITAL BILATERAL APLASIA OF; CBAVD', 'CBAVD', 'CONGENITAL BILATERAL APLASIA OF VAS DEFERENS FROM CFTR MUTATION']",3
3654,MONDO:0010176,"['OROFACIODIGITAL SYNDROME TYPE 6', 'JOUBERT SYNDROME WITH ORAL-FACIAL-DIGITAL SYNDROME', 'ORAL-FACIAL-DIGITAL SYNDROME TYPE 6', 'OFD6', 'VARADI SYNDROME', 'VARADI-PAPP SYNDROME', 'JOUBERT SYNDROME WITH OROFACIODIGITAL DEFECT', 'OROFACIODIGITAL SYNDROME VI', 'POLYDACTYLY-CLEFT LIP/PALATE-PSYCHOMOTOR RETARDATION SYNDROME', 'POLYDACTYLY CLEFT LIP PALATE PSYCHOMOTOR RETARDATION', 'ORAL-FACIAL-DIGITAL SYNDROME, TYPE 6', 'OROFACIODIGITAL SYNDROME 6', 'OROFACIODIGITAL SYNDROME VI; OFD6', 'POLYDACTYLY, CLEFT LIP/PALATE OR LINGUAL LUMP, AND PSYCHOMOTOR RETARDATION', 'VÁRADI SYNDROME', 'POLYDACTYLY - CLEFT LIP/PALATE - PSYCHOMOTOR RETARDATION', 'OFDS 6', 'VÁRADI-PAPP SYNDROME']",35
3655,http://purl.obolibrary.org/obo/OMIM_252940,,37
3656,http://purl.obolibrary.org/obo/OMIM_300577,,19
3657,MONDO:0010172,"['SUJANSKY-LEONARD SYNDROME', 'VATER ASSOCIATION WITH MACROCEPHALY AND VENTRICULOMEGALY', 'VATER ASSOCIATION WITH HYDROCEPHALUS', 'VACTERL ASSOCIATION WITH HYDROCEPHALUS', 'VACTERL HYDROCEPHALY', 'VACTERL-H', 'VERTEBRAL (V), ANAL (A), CARDIAC (C), TRACHEOESOPHAGEAL (TE), RENAL (R) AND LIMB (L) ANOMALIES AND HYDROCEPHALY', 'VACTERL ASSOCIATION WITH HYDROCEPHALY', 'VACTERL WITH HYDROCEPHALUS']",13
3658,MONDO:0010170,"['USHER SYNDROME TYPE IIIA', 'USHER SYNDROME CAUSED BY MUTATION IN CLRN1', 'USH3A', 'CLRN1 USHER SYNDROME', 'USHER SYNDROME, TYPE 3A', 'USHER SYNDROME, TYPE IIIA; USH3A', 'USHER SYNDROME, TYPE 3', 'USHER SYNDROME, TYPE IIIA', 'USHER SYNDROME TYPE 3A']",7
3659,MONDO:0010171,"['USH1C', 'USHER SYNDROME TYPE I ACADIAN VARIETY', 'USHER SYNDROME TYPE IC', 'USHER SYNDROME, TYPE 1C', 'USHER SYNDROME, TYPE I, ACADIAN VARIETY', 'USHER SYNDROME, TYPE IC; USH1C', 'USHER SYNDROME, TYPE IC', 'USHER SYNDROME, ACADIAN VARIETY', 'USHER SYNDROME TYPE 1C']",4
3660,http://purl.obolibrary.org/obo/OMIM_312300,,12
3661,http://purl.obolibrary.org/obo/OMIM_609129,,5
3662,MONDO:0007621,"['FLOATING-HARBOR SYNDROME', 'PELLETIER-LEISTI SYNDROME', 'SHORT STATURE WITH DELAYED BONE AGE, EXPRESSIVE LANGUAGE DELAY, A TRIANGULAR FACE WITH A PROMINENT NOSE AND DEEP-SET EYES', 'FLOATING-HARBOR SYNDROME; FLHS']",38
3663,MONDO:0007620,"['FED', 'FISH EYE DISEASE', 'PARTIAL LCAT DEFICIENCY', 'LCATA DEFICIENCY', 'DYSLIPOPROTEINEMIC CORNEAL DYSTROPHY', 'FISH-EYE DISEASE; FED', 'ALPHA-LECITHIN:CHOLESTEROL ACYLTRANSFERASE DEFICIENCY', 'ALPHA-LECITHIN CHOLESTEROL ACYLTRANSFERASE DEFICIENCY', 'ALPHA-LCAT DEFICIENCY']",6
3664,http://purl.obolibrary.org/obo/OMIM_252920,,25
3665,http://purl.obolibrary.org/obo/OMIM_190685,,31
3666,MONDO:0007617,"['HYPERTRICHOSIS, HYPERKERATOSIS, MENTAL RETARDATION, AND DISTINCTIVE FACIAL FEATURES', 'COFFIN-SIRIS SYNDROME; CSS', 'COFFIN-SIRIS SYNDROME', 'COFFIN-SIRIS SYNDROME 1; CSS1', 'FIFTH DIGIT SYNDROME', 'COFFIN-SIRIS SYNDROME 1']",80
