,d.id,n.N_Name,count(s)
2457,HP:0008944,"['LOWER LIMB DEGENERATION', 'LOWER LEG AMYOTROPHY', 'MUSCLE ATROPHY, LOWER LIMB, DISTAL', 'LOWER LIMB ATROPHY', 'LOWER LIMB MUSCLE HYPOTROPHY', 'DISTAL LOWER LIMB AMYOTROPHY']",7
2458,HP:0007149,"['DISTAL UPPER LIMB MUSCLE ATROPHY', 'DISTAL UPPER LIMB AMYOTROPHY']",3
2459,HP:0002427,"[""BROCA'S APHASIA"", 'EXPRESSIVE APHASIA', 'LOSS OF EXPRESSIVE SPEECH', 'MOTOR APHASIA']",2
2460,HP:0001423,"['X-LINKED DOMINANT', 'X-LINKED DOMINANT INHERITANCE']",48
2461,HP:0001406,INTRAHEPATIC CHOLESTASIS,11
2462,HP:0001046,"['INTERMITTENT YELLOW SKIN', 'INTERMITTENT ICTERUS', 'INTERMITTENT YELLOWING OF SKIN', 'INTERMITTENT JAUNDICE']",2
2463,HP:0006580,"['PORTAL FIBROSIS SHOWN ON BIOPSY', 'PORTAL FIBROSIS']",1
2464,HP:0001408,"['PROLIFERATION OF BILE CANALICULI', 'BILE DUCT PROLIFERATION']",7
2465,HP:0005017,POLYARTICULAR CHONDROCALCINOSIS,1
2466,HP:0100593,CALCIFICATION OF CARTILAGE,3
2467,HP:0000420,"['DECREASED LENGTH OF SEPTUM OF NOSE', 'SHORT SEPTUM OF NOSE', 'SHORT NASAL SEPTUM', 'DECREASED LENGTH OF NASAL SEPTUM']",2
2468,HP:0010655,"['EPIPHYSEAL PUNCTATE CALCIFICATIONS', 'STIPPLING OF THE EPIPHYSES', 'STIPPLED EPIPHYSES', 'SPECKLED CALCIFICATIONS IN END PART OF BONE', 'EPIPHYSEAL STIPPLING']",14
2469,HP:0011927,"['SHORT DIGIT', 'VERY SHORT DIGITS']",2
2470,HP:0001964,"['ABSENT OR HYPOPLASTIC METATARSAL', 'ABSENT/HYPOPLASTIC METACARPALS', 'APLASTIC/HYPOPLASTIC METATARSALS', 'ABSENT/UNDERDEVELOPED LONG BONE OF FOOT', 'ABSENT/SMALL LONG BONE OF FOOT', 'ABSENT/HYPOPLASTIC METATARSALS', 'APLASIA/HYPOPLASIA OF METATARSAL BONES']",3
2471,HP:0003097,"['SHORT FEMURS', 'FEMORAL HYPOPLASIA', 'HYPOPLASIA OF THE FEMORA', 'SHORT THIGHBONE', 'SHORT FEMUR']",11
2472,HP:0006498,"['APLASTIC OR HYPOPLASTIC PATELLAE', 'ABSENT OR HYPOPLASTIC PATELLAE', 'ABSENT/HYPOPLASTIC PATELLA', 'ABSENT/SMALL KNEECAP', 'ABSENT/UNDERDEVELOPED KNEECAP', 'PATELLAR APLASIA/HYPOPLASIA', 'SMALL TO ABSENT PATELLAE', 'HYPOPLASTIC OR ABSENT PATELLA', 'APLASIA/HYPOPLASIA OF THE PATELLA']",9
2473,HP:0006228,VALGUS HAND DEFORMITY,1
2474,HP:0008081,"['VALGUS FOOT DEFORMITY', 'PES VALGUS']",5
2475,HP:0100387,"['ABSENT MIDDLE TOE BONES', 'APLASIA OF THE MIDDLE PHALANGES OF THE TOES']",1
2476,HP:0011830,"['ABNORMALITY OF LINING OF MOUTH', 'ABNORMALITY OF ORAL MUCOUS MEMBRANE', 'ABNORMALITY OF ORAL MUCOSA', 'ABNORMALITY OF MUCOSA OF MOUTH', 'ABNORMAL ORAL MUCOSA MORPHOLOGY']",2
2477,HP:0002097,"['PULMONARY EMPHYSEMA', 'EMPHYSEMA']",15
2478,HP:0001654,"['VALVULAR ABNORMALITY', 'ABNORMALITY OF THE HEART VALVES', 'VALVULAR HEART DISEASE', 'ABNORMAL HEART VALVE MORPHOLOGY']",16
2479,HP:0005561,"['ANOMALY OF THE BONE MARROW CELLS', 'BONE MARROW DISEASE', 'ABNORMALITY OF BONE MARROW CELL MORPHOLOGY']",6
2480,HP:0011065,"['SHARK TOOTH INCISOR', 'CONOID INCISOR', 'PEG-SHAPED INCISORS', 'CONE SHAPED FRONT TOOTH', 'PEG SHAPED INCISORS', 'PEG SHAPED FRONT TOOTH', 'POINTED INCISOR', 'POINTED FRONT TOOTH', 'CONICAL INCISOR']",4
2481,HP:0000039,EPISPADIAS,8
2482,HP:0002866,"['HYPOPLASTIC ILIAC WINGS', 'SMALL ILIAC WINGS', 'HYPOPLASTIC ILIAC ALAE', 'HYPOPLASTIC ILIAC WING']",18
2483,HP:0006035,"['CONE-SHAPED END PART OF DIGITAL BONES 2 TO 5', 'CONE-SHAPED EPIPHYSES OF PHALANGES 2 TO 5']",1
2484,HP:0001241,"['FUSED CAPITATE AND HAMATE', 'FUSION OF CAPITATE AND HAMATE', 'CAPITATE-HAMATE FUSIONS', 'FUSION OF HAMATE AND CAPITATE', 'CAPITATE-HAMATE FUSION']",5
2485,HP:0011565,"['SINGLE ATRIUM', 'COMMON ATRIUM']",3
2486,UBERON:0004103,"['MARGO ALVEOLARIS', 'ALVEOLAR BONE', 'ALVEOLAR BODY', 'ALVEOLAR MARGIN', 'ALVEOLAR PROCESS', 'ALVEOLAR RIDGE']",1
2487,HP:0006477,"['ABNORMALITY OF GUM RIDGE', 'ABNORMALITY OF DENTOALVEOLAR RIDGES', 'DEFECT IN ALVEOLAR RIDGE', 'ABNORMALITY OF ALVEOLAR MARGIN', 'ABNORMALITY OF ALVEOLAR PROCESSES OF JAW', 'ABNORMALITY OF THE ALVEOLAR RIDGES']",1
2488,HP:0010454,ACETABULAR SPURS,2
2489,HP:0000888,['HORIZONTAL RIBS'],4
2490,HP:0004349,"['LOW SOLIDNESS AND MASS OF THE BONES', 'DECREASED BONE MINERAL DENSITY Z SCORE', 'DECREASED BONE MINERAL DENSITY', 'REDUCED BONE MINERAL DENSITY']",16
2491,HP:0000979,"['RED OR PURPLE SPOTS ON THE SKIN', 'PURPURA']",13
2492,HP:0001874,"['ABNORMALITY OF NEUTROPHILS', 'ABNORMALITY OF POLYMORPHONUCLEAR NEUTROPHILS']",9
2493,HP:0011227,"['ELEVATED CRP', 'ELEVATED C-REACTIVE PROTEIN LEVEL']",6
2494,HP:0000538,PSEUDOPAPILLEDEMA,1
2495,HP:0001872,"['PLATELET ABNORMALITIES', 'BLOOD PLATELET DISEASE', 'THROMBASTHENIA', 'ABNORMAL THROMBOCYTE MORPHOLOGY']",4
2496,HP:0009756,POPLITEAL PTERYGIUM,5
2497,HP:0010296,"['TONGUE TIED', 'TONGUE TIE', 'ANKYLOGLOSSIA']",4
2498,HP:0003185,"['SHORTENED SACROILIAC NOTCHES', 'SMALL SACROILIAC NOTCH', 'SHORT SACROILIAC NOTCH']",4
2499,HP:0000274,"['FACIAL HYPOPLASIA', 'SHORT AND NARROW FACE', 'MICROFACE', 'MICROFACIES', 'SMALL FACIES', 'HYPOPLASIA OF FACE', 'SMALL FACE']",8
2500,HP:0002677,"['LITTLE FORAMEN MAGNUM', 'FORAMEN MAGNUM STENOSIS', 'NARROW FORAMEN MAGNUM', 'SMALL FORAMEN MAGNUM']",3
2501,HP:0000910,WIDE-CUPPED COSTOCHONDRAL JUNCTIONS,2
2502,HP:0006584,"['SMALL ABNORMALLY FORMED SHOULDER BLADE', 'SMALL ABNORMALLY FORMED SCAPULA', 'SMALL ABNORMALLY FORMED SCAPULAE']",3
2503,HP:0008909,"['LETHAL SHORT-LIMBED DWARFISM', 'LETHAL MICROMELIC DWARFISM', 'LETHAL SHORT-LIMBED SHORT STATURE']",2
2504,HP:0002419,"[""'MOLAR TOOTH SIGN' ON BRAIN IMAGING'"", ""'MOLAR TOOTH' SIGN ON IMAGING"", 'MOLAR TOOTH SIGN', 'MOLAR TOOTH SIGN ON MRI']",8
2505,UBERON:0004092,HYPOTHALAMUS-PITUITARY AXIS,8
2506,HP:0000864,ABNORMALITY OF THE HYPOTHALAMUS-PITUITARY AXIS,8
2507,HP:0005248,"['BILE DUCT PAUCITY', 'INTRAHEPATIC ATRESIA OF BILIARY DUCT', 'INTRAHEPATIC BILIARY ATRESIA']",1
2508,HP:0000657,"['OCULAR MOTOR APRAXIA', 'DEFECTIVE OR ABSENT HORIZONTAL VOLUNTARY EYE MOVEMENTS', 'OCULOMOTOR APRAXIA']",18
2509,HP:0002896,"['LIVER TUMOR', 'LIVER CANCER', 'NEOPLASM OF THE LIVER']",3
2510,HP:0001409,PORTAL HYPERTENSION,15
2511,HP:0100626,"['CHRONIC LIVER FAILURE', 'CHRONIC HEPATIC FAILURE']",4
2512,HP:0000685,"['HYPOPLASTIC TEETH', 'HYPOPLASIA OF TEETH']",9
2513,HP:0005328,"['PREMATURELY AGED FACE', 'PREMATURE AGED APPEARANCE', 'WIZENED FACE', 'AGED FACIAL APPEARANCE', 'PREMATURELY AGED FACIAL APPEARANCE', 'PROGEROID FACIAL APPEARANCE']",8
2514,HP:0000680,"['LATE ERUPTION OF PRIMARY TEETH', 'LATE ERUPTION OF MILK TEETH', 'DELAYED ERUPTION OF BABY TEETH', 'DELAYED ERUPTION OF MILK TEETH', 'LATE ERUPTION OF BABY TEETH', 'DELAYED ERUPTION OF DECIDUOUS TEETH', 'DELAYED PRIMARY TEETH ERUPTION', 'DELAYED ERUPTION OF PRIMARY TEETH']",6
2515,HP:0008850,"['MARKED GROWTH RETARDATION', 'SEVERE POSTNATAL GROWTH DEFICIENCY', 'SEVERE POSTNATAL GROWTH FAILURE', 'SEVERE GROWTH DELAY IN CHILDREN', 'SEVERE POSTNATAL GROWTH RETARDATION']",12
2516,HP:0000858,"['MENSTRUAL IRREGULARITY', 'MENSTRUAL IRREGULARITIES']",5
2517,HP:0000633,"['DECREASED TEAR SECRETION', 'DECREASED LACRIMATION']",3
2518,HP:0003224,INCREASED CELLULAR SENSITIVITY TO UV LIGHT,2
2519,HP:0002343,"['NORMAL-PRESSURE HYDROCEPHALUS', 'NORMAL PRESSURE HYDROCEPHALUS']",2
2520,HP:0000417,['SLENDER NOSE'],3
2521,HP:0002545,PATCHY DEMYELINATION OF SUBCORTICAL WHITE MATTER,2
2522,HP:0000292,"['DECREASED AMOUNT OF FACIAL ADIPOSE TISSUE', 'LOSS OF SUBCUTANEOUS ADIPOSE TISSUE FROM FACE', 'DECREASED AMOUNT OF FACIAL FAT', 'DECREASED VOLUME OF FACIAL ADIPOSE TISSUE', 'LOSS OF FACIAL FAT', 'LOSS OF FACIAL SUBCUTANEOUS ADIPOSE TISSUE', 'LOSS OF FACIAL ADIPOSE TISSUE']",4
2523,HP:0003357,"['DECREASED THYMIC HORMONE', 'THYMIC HORMONE DECREASED']",1
2524,HP:0003278,"['SQUARE PELVIS BONE', 'SQUARED OFF PELVIS']",3
2525,HP:0010234,"['SCLEROTIC IVORY PHALANGEAL EPIPHYSES', 'IVORY EPIPHYSES OF THE FINGERS', 'INCREASED BONE DENSITY OF END PART OF THE HAND BONES', 'IVORY EPIPHYSES OF THE PHALANGES OF THE HAND']",3
2526,HP:0010577,"['ABSENT END PART OF BONE', 'ABSENT EPIPHYSES']",1
2527,HP:0001216,"['DELAYED MATURATION OF CARPAL BONES', 'CARPAL DELAYED OSSIFICATION', 'DELAYED CARPAL OSSIFICATION', 'DELAYED CARPAL BONE AGE', 'DELAYED MATURATION OF WRIST BONE', 'DELAYED OSSIFICATION OF CARPAL BONES']",6
2528,HP:0002682,"['BROAD CRANIUM', 'WIDE SKULL', 'BROAD SKULL', 'INCREASED WIDTH OF SKULL', 'WIDE CRANIUM', 'INCREASED WIDTH OF CRANIUM']",2
2529,HP:0004626,LUMBAR SCOLIOSIS,1
2530,HP:0004122,"['MIDLINE NASAL DEFECT', 'CENTRAL NASAL DEFECT', 'MIDLINE DEFECT OF THE NOSE', 'CENTRAL DEFECT OF NOSE', 'MIDLINE CLEFT OF NOSE', 'CENTRAL CLEFT OF NOSE']",3
2531,HP:0005242,"['BILIARY ATRESIA, EXTRAHEPATIC', 'EXTRAHEPATIC BILIARY DUCT ATRESIA']",1
2532,HP:0009901,['CRUMPLED EAR'],2
2533,HP:0003130,ABNORMAL PERIPHERAL MYELINATION,1
2534,HP:0007352,CEREBELLAR CALCIFICATIONS,1
2535,HP:0007346,SUBCORTICAL WHITE MATTER CALCIFICATIONS,1
2536,HP:0005472,ORBITAL CRANIOSYNOSTOSIS,1
2537,HP:0001334,COMMUNICATING HYDROCEPHALUS,4
2538,HP:0006367,['CRUMPLED LONG BONES'],3
2539,HP:0005815,"['EXTRA RIBS', 'SUPERNUMERARY RIBS']",9
2540,HP:0008417,"['UNDERDEVELOPED VERTEBRAE', 'VERTEBRAL HYPOPLASIA']",3
2541,HP:0003316,['BUTTERFLY VERTEBRAE'],7
2542,HP:0002444,HYPOTHALAMIC HAMARTOMA,4
2543,HP:0000609,"['UNDERDEVELOPED OPTIC NERVES', 'HYPOPLASTIC OPTIC NERVES', 'OPTIC NERVE HYPOPLASIA']",10
2544,HP:0000878,['11 PAIRS OF RIBS'],9
2545,HP:0002725,"['SLE', 'SYSTEMIC LUPUS ERYTHEMATOSUS']",3
2546,HP:0000548,"['CONE-ROD RETINAL DYSTROPHY', 'CONE ROD DYSTROPHY', 'CONE/CONE-ROD DYSTROPHY']",17
2547,HP:0007803,"['COMPLETE ACHROMATOPSIA', 'TOTAL COLORBLINDNESS', 'MONOCHROMACY']",2
2548,HP:0011073,"['ABNORMALITY OF TOOTH SHADE', 'ABNORMALITY OF DENTAL COLOR', 'ABNORMALITY OF DENTAL SHADE', 'ABNORMALITY OF TOOTH COLOR']",4
2549,HP:0008258,CONGENITAL ADRENAL HYPERPLASIA,5
2550,HP:0000840,ADRENOGENITAL SYNDROME,8
2551,HP:0008221,"['ENLARGED ADRENAL GLANDS', 'ADRENAL HYPERPLASIA']",9
2552,HP:0001949,HYPOKALEMIC ALKALOSIS,3
2553,http://purl.obolibrary.org/obo/HP_0040171,"['DECREASED SERUM TESTOSTERONE LEVELS', 'LOW SERUM TESTOSTERONE LEVEL', 'DECREASED SERUM TESTOSTERONE LEVEL', 'LOW SERUM TESTOSTERONE LEVELS']",9
2554,HP:0011969,"['ELEVATED LUTEINIZING HORMONE', 'ELEVATED LH LEVEL', 'INCREASED CIRCULATING LUTEINIZING HORMONE LEVEL', 'ELEVATED CIRCULATING LUTEINIZING HORMONE LEVEL']",4
2555,HP:0012041,['DECREASED FERTILITY IN MALES'],6
2556,HP:0000033,"['AMBIGUOUS GENITALIA IN MALES', 'AMBIGUOUS GENITALIA, MALE']",11
2557,HP:0008730,"['MALES WITH FEMALE EXTERNAL GENITALIA', 'FEMALE EXTERNAL GENITALIA IN INDIVIDUAL WITH 46,XY KARYOTYPE']",4
2558,HP:0008187,"['NO SECONDARY SEXUAL CHARACTERISTICS AT PUBERTY', 'ABSENCE OF SECONDARY SEX CHARACTERISTICS']",6
2559,HP:0012244,ABNORMAL SEX DETERMINATION,3
2560,HP:0011749,"['ACTH EXCESS', 'ADRENOCORTICOTROPIC HORMONE EXCESS']",4
2561,HP:0008726,"['RUDIMENTARY VAGINA', 'UNDERDEVELOPED VAGINA', 'HYPOPLASTIC VAGINA', 'HYPOPLASIA OF THE VAGINA']",5
2562,HP:0000037,MALE PSEUDOHERMAPHRODITISM,15
2563,HP:0002231,"['SPARSE TO ABSENT BODY HAIR', 'SPARSE BODY HAIR', 'LIMITED BODY HAIR', 'LITTLE BODY HAIR']",15
2564,HP:0002225,"['SPARSE PUBIC HAIR', 'SPARSE TO ABSENT PUBIC HAIR', 'DECREASED SEXUAL HAIR']",8
2565,HP:0008232,"['INCREASED CIRCULATING FOLLICLE STIMULATING HORMONE LEVEL', 'ELEVATED FOLLICLE STIMULATING HORMONE', 'ELEVATED FOLLICLE-STIMULATING HORMONE', 'ELEVATED FSH LEVEL', 'ELEVATED PLASMA FOLLICLE STIMULATING HORMONE', 'ELEVATED CIRCULATING FOLLICLE STIMULATING HORMONE LEVEL']",5
2566,HP:0011105,"['FLUID OVERLOAD IN BLOOD', 'HYPERVOLEMIA']",2
2567,http://purl.obolibrary.org/obo/HP_0040085,"['ABNORMAL PLASMA ALDOSTERONE', 'ABNORMAL CIRCULATING ALDOSTERONE']",2
2568,HP:0012113,"['ABNORMALITY OF CREATINE METABOLISM', 'CREATINE METABOLISM ABNORMAL', 'ABNORMAL CIRCULATING CREATINE CONCENTRATION']",4
2569,HP:0008214,['DECREASED SERUM ESTRADIOL'],7
2570,HP:0003154,"['INCREASED PLASMA ACTH', 'HIGH BLOOD CORTICOTROPIN LEVELS', 'INCREASED CIRCULATING ACTH LEVEL']",6
2571,HP:0003115,"['EKG ABNORMALITY', 'ABNORMAL ELECTROCARDIOGRAM', 'ABNORMAL EKG', 'ABNORMAL ECG']",5
2572,HP:0000091,"['ABNORMALITY OF THE RENAL TUBULE', 'ABNORMAL RENAL TUBULE MORPHOLOGY']",6
2573,HP:0004639,"['ELEVATED AMNIOTIC FLUID ALPHA-1-FETOPROTEIN', 'ELEVATED AMNIOTIC FLUID ALPHA FETAL PROTEIN', 'ELEVATED AMNIOTIC FLUID ALPHA-FETOGLOBULIN', 'ELEVATED AMNIOTIC FLUID ALPHA-FETOPROTEIN']",3
2574,HP:0002643,"['NEWBORN RESPIRATORY DISTRESS', 'INFANTILE RESPIRATORY DISTRESS', 'NEONATAL RESPIRATORY DISTRESS', 'RESPIRATORY DISTRESS, NEONATAL']",11
2575,HP:0000092,"['RENAL TUBULAR CELL ATROPHY', 'TUBULAR ATROPHY']",4
2576,HP:0008677,"['CONGENITAL NEPHROSIS', 'CONGENITAL NEPHROTIC SYNDROME']",1
2577,HP:0000096,GLOMERULOSCLEROSIS,6
2578,HP:0008244,"['CONGENITAL ADRENAL GLAND HYPOPLASIA', 'CONGENITAL ADRENAL HYPOPLASIA']",1
2579,http://purl.obolibrary.org/obo/HP_0025354,ABNORMAL CELLULAR PHENOTYPE,1
2580,HP:0012478,"['FREEZING OF THE TEMPOROMANDIBULAR JOINT', 'TEMPOROMANDIBULAR JOINT FUSION', 'ANKYLOSIS OF TEMPOROMANDIBULAR JOINT', 'RIGIDITY OF THE TEMPOROMANDIBULAR JOINT', 'FREEZING OF JAW JOINT', 'TEMPOROMANDIBULAR JOINT ANKYLOSIS']",1
2581,HP:0006267,"['PLACENTAL ENLARGEMENT', 'LARGE PLACENTA']",2
2582,http://purl.obolibrary.org/obo/HP_0030053,"['STIFF SKIN', 'INDURATED SKIN']",5
2583,HP:0010219,STRUCTURAL FOOT DEFORMITY,1
2584,HP:0006266,['SMALL PLACENTA'],3
2585,HP:0005659,THORACIC KYPHOSCOLIOSIS,1
2586,HP:0005595,"['HYPERKERATOSIS, GENERALIZED', 'GENERALIZED HYPERKERATOSIS']",6
2587,HP:0007592,"['HYPOPLASTIC-ABSENT ECCRINE SWEAT GLANDS', 'APLASIA/HYPOPLASTIA OF THE ECCRINE SWEAT GLANDS']",2
2588,HP:0005267,PREMATURE DELIVERY BECAUSE OF CERVICAL INSUFFICIENCY OR MEMBRANE FRAGILITY,2
2589,HP:0010648,"['TRANSLUCENT SKIN', 'DERMAL TRANSLUCENCY']",6
2590,HP:0004970,"['ASCENDING AORTIC ANEURYSM', 'BULGING OF WALL OF LARGE ARTERY LOCATED ABOVE HEART', 'DILATATION OF ASCENDING AORTA', 'ASCENDING AORTIC DILATION', 'ANEURYSM OF THE ASCENDING TUBULAR AORTA', 'ASCENDING TUBULAR AORTA ANEURYSM']",10
2591,HP:0011414,"['HYDROPS OF THE PLACENTA', 'HYDROPIC PLACENTA']",1
2592,HP:0005474,"['POORLY OSSIFIED CALVARIUM', 'SOFT CALVARIA', 'POORLY OSSIFIED CALVARIA', 'UNDERMINERALIZED CALVARIUM', 'SOFT SKULLCAP', 'SKULL SOFT ON PALPATION', 'DECREASED CALVARIAL OSSIFICATION']",4
2593,HP:0006391,OVERTUBULATED LONG BONES,1
2594,HP:0005253,"['INCREASED ANTERIOPOSTERIOR DIAMETER OF CHEST', 'INCREASED ANTERIOPOSTERIOR DIAMETER OF THORAX']",1
2595,HP:0006585,"['PSEUDOARTHROSIS OF CLAVICLE', 'CLAVICLE PSEUDOARTHROSIS', 'BIPARTITE CLAVICLE', 'CONGENITAL PSEUDOARTHROSIS OF THE CLAVICLE']",4
2596,HP:0200041,['SKIN EROSION'],6
2597,HP:0001196,['SHORT UMBILICAL CORD'],2
2598,HP:0007543,"['INCREASED THICKNESS OF SKIN EPIDERMIS', 'EPIDERMAL HYPERKERATOSIS']",2
2599,HP:0006645,"['THIN COLLARBONE', 'THIN CLAVICLES']",4
2600,HP:0000621,"['EYELID TURNED IN', 'INVERTED EYELID', 'ENTROPION']",5
2601,http://purl.obolibrary.org/obo/HP_0040168,"['SEIZURES, PARTIAL, AFEBRILE', 'FOCAL SEIZURES, AFEBRIL']",2
2602,HP:0007334,"['BILATERAL CONVULSIVE SEIZURES', 'SECONDARY GENERALIZED TONIC CLONIC SEIZURES', 'PARTIAL SEIZURES WITH SECONDARY GENERALIZATION', 'SECONDARY GENERALIZED TONIC-CLONIC SEIZURES', 'SECONDARILY GENERALISED TONIC-CLONIC SEIZURES', 'GENERALIZED TONIC-CLONIC SEIZURES WITH FOCAL ONSET']",5
2603,HP:0002384,"['FOCAL IMPAIRED AWARENESS SEIZURES', 'FOCAL SEIZURES WITH IMPAIRMENT OF CONSCIOUSNESS OR AWARENESS', 'DYSCOGNITIVE SEIZURES', 'COMPLEX PARTIAL SEIZURES', 'COMPLEX FOCAL SEIZURES', 'DIALEPTIC SEIZURE', 'FOCAL IMPAIRED AWARENESS SEIZURE']",7
2604,HP:0002372,NORMAL INTERICTAL EEG,2
2605,HP:0007420,SPONTANEOUS HEMATOMAS,4
2606,HP:0002224,"['KINKED HAIR', 'AFRO-TEXTURED HAIR', 'KINKY HAIR TEXTURE', 'WOOLLY HAIR', 'WOOLY HAIR']",11
2607,HP:0002072,"['CHOREIFORM MOVEMENTS', 'CHOREIC MOVEMENTS', 'CHOREATIC DISEASE', 'CHOREA']",37
2608,HP:0000015,"['BLADDER DIVERTICULA', 'BLADDER DIVERTICULUM']",6
2609,HP:0100777,"['FORMATION OF NEW NONCANCEROUS BONE ON TOP OF EXISTING BONE', 'EXOSTOSES']",11
2610,HP:0005054,METAPHYSEAL SPURS,2
2611,HP:0200085,"['LIMB TREMOR', 'INVOLUNTARY SHAKING OF LIMB', 'TREMOR OF LIMBS']",2
2612,HP:0007178,"['PERIPHERAL MOTOR NEUROPATHY', 'MOTOR POLYNEUROPATHY']",6
2613,HP:0011947,"['RESPIRATORY TRACT INFECTION', 'RESPIRATORY INFECTION', 'RESPIRATORY INFECTIONS']",2
2614,HP:0002111,"['RESTRICTIVE RESPIRATORY DISEASE', ""RESTRICTIVE RESPIRATORY INSUFFICIENCY'"", 'RESTRICTIVE DEFICIT ON PULMONARY FUNCTION TESTS', 'RESTRICTIVE RESPIRATORY SYNDROME', 'RESTRICTIVE DEFICIT ON PULMONARY FUNCTION TESTING']",9
2615,HP:0003444,EMG: CHRONIC DENERVATION SIGNS,6
2616,HP:0000709,['PSYCHOSIS'],34
2617,HP:0001531,"['FALTERING WEIGHT IN INFANCY', 'FAILURE TO THRIVE IN FIRST YEAR OF LIFE', 'WEIGHT FALTERING IN INFANCY', 'FAILURE TO THRIVE IN INFANCY']",21
2618,HP:0100729,"['LARGE FACE', 'LARGE FACIES', 'BIG FACE']",6
2619,HP:0004690,['THICKENED ACHILLES TENDON'],2
2620,HP:0012740,PAPILLOMA,4
2621,HP:0007099,"['CHIARI I MALFORMATION', 'ARNOLD CHIARI TYPE I MALFORMATION', 'ARNOLD-CHIARI TYPE I MALFORMATION']",8
2622,HP:0001814,['DEEP-SET NAILS'],2
2623,HP:0012081,ENLARGED CEREBELLUM,3
2624,HP:0009588,"['VESTIBULAR NEURILEMMOMA', 'ACOUSTIC NEUROMA', 'VESTIBULAR NEUROLEMMOMA', 'VESTIBULAR NEURINOMA', 'VESTIBULAR SCHWANN CELL TUMOR', 'VESTIBULAR SCHWANNOMA']",1
2625,HP:0002780,BRONCHOMALACIA,3
2626,HP:0002107,"['COLLAPSED LUNG', 'PNEUMOTHORAX']",9
2627,HP:0002862,BLADDER CARCINOMA,2
2628,HP:0002033,"['POOR SUCK', 'POOR SUCKING']",12
2629,http://purl.obolibrary.org/obo/HP_0031842,"['LYMPHANGIECTASIA', 'LYMPHANGIECTASIS']",2
2630,HP:0004692,"['WEBBED 4TH-5TH TOES', 'SYNDACTYLY OF TOES 4 AND 5', 'SYMMETRIC SYNDACTYLY, TOES 4 AND 5', '4-5 TOE SYNDACTYLY']",4
2631,HP:0011266,"['FIRST-DEGREE MICROTIA', 'MICROTIA, FIRST DEGREE']",3
2632,HP:0008472,"['PROMINENT PROTRUDING TAILBONE', 'PROMINENT PROTRUDING COCCYX']",1
2633,HP:0008488,ANTERIOR ROUNDING OF VERTEBRAL BODIES,1
2634,HP:0009085,"['THICK ALVEOLAR RIDGES', 'ALVEOLAR RIDGE EXCESS', 'ENLARGED ALVEOLAR RIDGE', 'HYPERPLASIA OF ALVEOLAR PROCESS OF JAW', 'THICKENED ALVEOLAR RIDGES', 'INCREASED SIZE OF ALVEOLAR RIDGE', 'OVERGROWTH OF ALVEOLAR RIDGE', 'HYPERPLASIA OF ALVEOLAR RIDGE', 'OVERGROWTH OF GUM RIDGE', 'HYPERTROPHIED ALVEOLAR RIDGE', 'ALVEOLAR RIDGE OVERGROWTH']",3
2635,HP:0009937,FACIAL HIRSUTISM,1
2636,HP:0006077,ABSENT PROXIMAL FINGER FLEXION CREASES,1
2637,HP:0002324,"['HYDRANCEPHALY', 'HYDRANENCEPHALY']",2
2638,HP:0000402,"['NARROW EXTERNAL AUDITORY CANALS', 'NARROWING OF PASSAGEWAY FROM OUTER EAR TO MIDDLE EAR', 'EXTERNAL AUDITORY CANAL STENOSIS', 'STENOTIC EXTERNAL AUDITORY CANAL', 'NARROW EXTERNAL AUDITORY MEATUS', 'NARROW AUDITORY CANALS', 'STENOSIS OF THE EXTERNAL AUDITORY CANAL']",10
2639,UBERON:0004099,"['SYNOVIAL CAVITY OF ELBOW JOINT', 'JOINT SPACE OF ELBOW']",1
2640,HP:0003943,['ABNORMALITY OF THE JOINT SPACES OF THE ELBOW'],1
2641,HP:0003041,"['FUSION OF UPPER AND LOWER ARM BONES', 'HUMERAL RADIAL SYNOSTOSIS', 'RADIOHUMERAL SYNOSTOSIS OF ELBOW', 'HUMERAL-RADIAL SYNOSTOSIS', 'SYNOSTOSIS OF RADIUS AND HUMERUS', 'HUMERORADIAL SYNOSTOSIS']",8
2642,HP:0002693,"['ABNORMALITY OF THE SKULL BASE', 'ABNORMALITY OF CRANIAL BASE']",1
2643,HP:0004987,"['MESOMELIC LOWER LIMB SHORTENING', 'MESOMELIA OF THE LOWER LIMBS', 'MESOMELIC LEG SHORTENING']",1
2644,HP:0009487,"['ULNAR DEVIATION OF HANDS', 'ULNAR DEVIATION OF THE HANDS', 'ULNAR DEVIATION OF THE HAND']",6
2645,HP:0000564,"['UNOPENED TEAR DUCT', 'NASOLACRIMAL DUCT ATRESIA', 'IMPERFORATE NASOLACRIMAL DUCTS', 'LACRIMAL DUCT ATRESIA']",4
2646,HP:0003049,"['ULNAR DEVIATION OF WRISTS', 'ULNAR DEVIATION OF THE WRIST']",6
2647,HP:0008402,"['LONGITUDINALLY GROOVED FINGERNAILS', 'RIDGED FINGERNAIL', 'RIDGED FINGERNAILS']",5
2648,HP:0001809,"['LONGITUDINAL SPLITTING OF NAIL', 'SPLIT NAIL']",2
2649,HP:0200053,"['ASYMMETRIC LOWER LIMB SHORTNESS', 'ASYMMETRIC LEG SHORTENING', 'HEMIHYPOTROPHY OF LOWER LIMB']",1
2650,HP:0001547,['ABNORMALITY OF THE RIB CAGE'],15
