,d.id,n.N_Name,count(s)
13275,http://www.orpha.net/ORDO/Orphanet_353320,"PYRUVATE CARBOXYLASE DEFICIENCY, BENIGN TYPE",18
13276,http://www.orpha.net/ORDO/Orphanet_494348,EARLY-ONSET FAMILIAL NONCIRRHOTIC PORTAL HYPERTENSION,4
13277,http://www.orpha.net/ORDO/Orphanet_494344,RERE-RELATED NEURODEVELOPMENTAL SYNDROME,30
13278,http://www.orpha.net/ORDO/Orphanet_324410,X-LINKED INTELLECTUAL DISABILITY-CARDIOMEGALY-CONGESTIVE HEART FAILURE SYNDROME,14
13279,http://www.orpha.net/ORDO/Orphanet_353327,CONGENITAL MYASTHENIC SYNDROMES WITH GLYCOSYLATION DEFECT,45
13280,http://www.orpha.net/ORDO/Orphanet_280640,OCCIPITAL PACHYGYRIA AND POLYMICROGYRIA,7
13281,http://www.orpha.net/ORDO/Orphanet_293825,CONGENITAL DYSERYTHROPOIETIC ANEMIA TYPE IV,11
13282,http://www.orpha.net/ORDO/Orphanet_100034,HYPOMATURATION-HYPOPLASTIC AMELOGENESIS IMPERFECTA WITH TAURODONTISM,3
13283,http://www.orpha.net/ORDO/Orphanet_100033,HYPOMATURATION AMELOGENESIS IMPERFECTA,11
13284,http://www.orpha.net/ORDO/Orphanet_100032,HYPOCALCIFIED AMELOGENESIS IMPERFECTA,9
13285,http://www.orpha.net/ORDO/Orphanet_324422,ALG13-CDG,38
13286,http://www.orpha.net/ORDO/Orphanet_100031,HYPOPLASTIC AMELOGENESIS IMPERFECTA,15
13287,http://www.orpha.net/ORDO/Orphanet_353314,"PYRUVATE CARBOXYLASE DEFICIENCY, SEVERE NEONATAL TYPE",18
13288,http://www.orpha.net/ORDO/Orphanet_268882,ARNOLD-CHIARI MALFORMATION TYPE I,41
13289,http://www.orpha.net/ORDO/Orphanet_3453,AUTOIMMUNE POLYENDOCRINOPATHY TYPE 1,37
13290,http://www.orpha.net/ORDO/Orphanet_3454,INTELLECTUAL DISABILITY-DEVELOPMENTAL DELAY-CONTRACTURES SYNDROME,53
13291,http://www.orpha.net/ORDO/Orphanet_3459,WILSON-TURNER SYNDROME,41
13292,http://www.orpha.net/ORDO/Orphanet_920,ABLEPHARON MACROSTOMIA SYNDROME,49
13293,http://www.orpha.net/ORDO/Orphanet_86815,APLASIA OF LACRIMAL AND SALIVARY GLANDS,6
13294,http://www.orpha.net/ORDO/Orphanet_86814,BENIGN ADULT FAMILIAL MYOCLONIC EPILEPSY,24
13295,http://www.orpha.net/ORDO/Orphanet_86813,HELICOID PERIPAPILLARY CHORIORETINAL DEGENERATION,5
13296,http://www.orpha.net/ORDO/Orphanet_86812,AUTOSOMAL RECESSIVE LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2K,36
13297,http://www.orpha.net/ORDO/Orphanet_86819,ATRICHIA WITH PAPULAR LESIONS,3
13298,http://www.orpha.net/ORDO/Orphanet_926,ACATALASEMIA,3
13299,http://www.orpha.net/ORDO/Orphanet_86818,ALPORT SYNDROME-INTELLECTUAL DISABILITY-MIDFACE HYPOPLASIA-ELLIPTOCYTOSIS SYNDROME,48
13300,http://www.orpha.net/ORDO/Orphanet_927,HYPERAMMONEMIA DUE TO N-ACETYLGLUTAMATE SYNTHASE DEFICIENCY,12
13301,http://www.orpha.net/ORDO/Orphanet_86817,HEMOLYTIC ANEMIA DUE TO ADENYLATE KINASE DEFICIENCY,2
13302,http://www.orpha.net/ORDO/Orphanet_86816,CONGENITAL ANALBUMINEMIA,7
13303,http://www.orpha.net/ORDO/Orphanet_921,ABRUZZO-ERICKSON SYNDROME,26
13304,http://www.orpha.net/ORDO/Orphanet_3463,WOLFRAM SYNDROME,58
13305,http://www.orpha.net/ORDO/Orphanet_3464,WOODHOUSE-SAKATI SYNDROME,39
13306,http://www.orpha.net/ORDO/Orphanet_909,CEREBROTENDINOUS XANTHOMATOSIS,49
13307,http://www.orpha.net/ORDO/Orphanet_905,WILSON DISEASE,62
13308,http://www.orpha.net/ORDO/Orphanet_906,WISKOTT-ALDRICH SYNDROME,74
13309,http://www.orpha.net/ORDO/Orphanet_3447,WEAVER SYNDROME,81
13310,http://www.orpha.net/ORDO/Orphanet_908,FRAGILE X SYNDROME,38
13311,http://www.orpha.net/ORDO/Orphanet_3449,WEILL-MARCHESANI SYNDROME,43
13312,http://www.orpha.net/ORDO/Orphanet_915,AARSKOG-SCOTT SYNDROME,69
13313,http://www.orpha.net/ORDO/Orphanet_910,XERODERMA PIGMENTOSUM,97
13314,http://www.orpha.net/ORDO/Orphanet_3450,WEISSENBACHER- ZWEYMULLER SYNDROME,17
13315,http://www.orpha.net/ORDO/Orphanet_911,COMBINED IMMUNODEFICIENCY DUE TO ZAP70 DEFICIENCY,9
13316,http://www.orpha.net/ORDO/Orphanet_3451,WEST SYNDROME,72
13317,http://www.orpha.net/ORDO/Orphanet_912,ZELLWEGER SYNDROME,175
13318,http://www.orpha.net/ORDO/Orphanet_86841,MYELODYSPLASTIC SYNDROME ASSOCIATED WITH ISOLATED DEL(5Q) CHROMOSOME ABNORMALITY,7
13319,http://www.orpha.net/ORDO/Orphanet_86834,JUVENILE MYELOMONOCYTIC LEUKEMIA,3
13320,http://www.orpha.net/ORDO/Orphanet_902,WERNER SYNDROME,61
13321,http://www.orpha.net/ORDO/Orphanet_903,VON WILLEBRAND DISEASE,21
13322,http://www.orpha.net/ORDO/Orphanet_904,WILLIAMS SYNDROME,218
13323,http://www.orpha.net/ORDO/Orphanet_217467,HEREDITARY THROMBOPHILIA DUE TO CONGENITAL HISTIDINE-RICH (POLY-L) GLYCOPROTEIN DEFICIENCY,3
13324,http://www.orpha.net/ORDO/Orphanet_900,GRANULOMATOSIS WITH POLYANGIITIS,63
13325,http://www.orpha.net/ORDO/Orphanet_2024,HEREDITARY GINGIVAL FIBROMATOSIS,3
13326,http://www.orpha.net/ORDO/Orphanet_3467,HEREDITARY XANTHINURIA,11
13327,http://www.orpha.net/ORDO/Orphanet_2021,FIBROCHONDROGENESIS,72
13328,http://www.orpha.net/ORDO/Orphanet_2020,CONGENITAL FIBER-TYPE DISPROPORTION MYOPATHY,67
13329,http://www.orpha.net/ORDO/Orphanet_86830,"CHRONIC MYELOPROLIFERATIVE DISEASE, UNCLASSIFIABLE",4
13330,http://www.orpha.net/ORDO/Orphanet_86820,FAMILIAL AVASCULAR NECROSIS OF FEMORAL HEAD,3
13331,http://www.orpha.net/ORDO/Orphanet_3472,YUNIS-VARON SYNDROME,108
13332,http://www.orpha.net/ORDO/Orphanet_3473,ZIMMERMANN-LABAND SYNDROME,50
13333,http://www.orpha.net/ORDO/Orphanet_3474,CHIME SYNDROME,75
13334,http://www.orpha.net/ORDO/Orphanet_2014,CLEFT PALATE,8
13335,http://www.orpha.net/ORDO/Orphanet_289891,HYPERMETHIONINEMIA DUE TO GLYCINE N-METHYLTRANSFERASE DEFICIENCY,4
13336,http://www.orpha.net/ORDO/Orphanet_2036,SCALP-EAR-NIPPLE SYNDROME,50
13337,http://www.orpha.net/ORDO/Orphanet_431272,X-LINKED SCAPULOPERONEAL MUSCULAR DYSTROPHY,16
13338,http://www.orpha.net/ORDO/Orphanet_2032,IDIOPATHIC PULMONARY FIBROSIS,22
13339,http://www.orpha.net/ORDO/Orphanet_965,ACROMEGALOID FACIAL APPEARANCE SYNDROME,24
13340,http://www.orpha.net/ORDO/Orphanet_966,HYPERTRICHOSIS-ACROMEGALOID FACIAL APPEARANCE SYNDROME,13
13341,http://www.orpha.net/ORDO/Orphanet_968,"ACROMESOMELIC DYSPLASIA, HUNTER-THOMPSON TYPE",27
13342,http://www.orpha.net/ORDO/Orphanet_963,ACROMEGALY,65
13343,http://www.orpha.net/ORDO/Orphanet_969,ACROMICRIC DYSPLASIA,29
13344,http://www.orpha.net/ORDO/Orphanet_2028,JUVENILE HYALINE FIBROMATOSIS,23
13345,http://www.orpha.net/ORDO/Orphanet_2026,GINGIVAL FIBROMATOSIS-HYPERTRICHOSIS SYNDROME,11
13346,http://www.orpha.net/ORDO/Orphanet_2044,FLOATING-HARBOR SYNDROME,68
13347,http://www.orpha.net/ORDO/Orphanet_86851,ACUTE LEUKEMIA OF AMBIGUOUS LINEAGE,2
13348,http://www.orpha.net/ORDO/Orphanet_86846,THERAPY RELATED ACUTE MYELOID LEUKEMIA AND MYELODYSPLASTIC SYNDROME,2
13349,http://www.orpha.net/ORDO/Orphanet_955,ACROOSTEOLYSIS DOMINANT TYPE,106
13350,http://www.orpha.net/ORDO/Orphanet_86845,ACUTE MYELOID LEUKAEMIA WITH MYELODYSPLASIA-RELATED FEATURES,2
13351,http://www.orpha.net/ORDO/Orphanet_950,ACRODYSOSTOSIS,76
13352,http://www.orpha.net/ORDO/Orphanet_952,"ACROFACIAL DYSOSTOSIS, WEYERS TYPE",25
13353,http://www.orpha.net/ORDO/Orphanet_959,ACRO-RENAL-OCULAR SYNDROME,75
13354,http://www.orpha.net/ORDO/Orphanet_402364,INFANTILE CEREBRAL AND CEREBELLAR ATROPHY WITH POSTNATAL PROGRESSIVE MICROCEPHALY,13
13355,http://www.orpha.net/ORDO/Orphanet_2059,FRYNS SYNDROME,49
13356,http://www.orpha.net/ORDO/Orphanet_431255,SCAPULOPERONEAL SPINAL MUSCULAR ATROPHY,32
13357,http://www.orpha.net/ORDO/Orphanet_2053,FREEMAN-SHELDON SYNDROME,86
13358,http://www.orpha.net/ORDO/Orphanet_2052,FRASER SYNDROME,93
13359,http://www.orpha.net/ORDO/Orphanet_2050,COLE-CARPENTER SYNDROME,48
13360,http://www.orpha.net/ORDO/Orphanet_941,D-GLYCERIC ACIDURIA,22
13361,http://www.orpha.net/ORDO/Orphanet_943,MALONIC ACIDURIA,17
13362,http://www.orpha.net/ORDO/Orphanet_2067,GAPO SYNDROME,80
13363,http://www.orpha.net/ORDO/Orphanet_2066,GAMMA-AMINOBUTYRIC ACID TRANSAMINASE DEFICIENCY,15
13364,http://www.orpha.net/ORDO/Orphanet_2065,GALLOWAY-MOWAT SYNDROME,101
13365,http://www.orpha.net/ORDO/Orphanet_85410,OLIGOARTICULAR JUVENILE IDIOPATHIC ARTHRITIS,7
13366,http://www.orpha.net/ORDO/Orphanet_85414,SYSTEMIC-ONSET JUVENILE IDIOPATHIC ARTHRITIS,15
13367,http://www.orpha.net/ORDO/Orphanet_930,IDIOPATHIC ACHALASIA,1
13368,http://www.orpha.net/ORDO/Orphanet_931,ACHEIROPODIA,18
13369,http://www.orpha.net/ORDO/Orphanet_932,ACHONDROGENESIS,47
13370,http://www.orpha.net/ORDO/Orphanet_85408,RHEUMATOID FACTOR-NEGATIVE JUVENILE IDIOPATHIC ARTHRITIS,11
13371,http://www.orpha.net/ORDO/Orphanet_93372,FAMILIAL HYPOCALCIURIC HYPERCALCEMIA TYPE 1,7
13372,http://www.orpha.net/ORDO/Orphanet_217622,SENSORINEURAL DEAFNESS WITH DILATED CARDIOMYOPATHY,9
13373,http://www.orpha.net/ORDO/Orphanet_93360,SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH MULTIPLE DISLOCATIONS,60
13374,http://www.orpha.net/ORDO/Orphanet_440427,SEVERE EARLY-ONSET PULMONARY ALVEOLAR PROTEINOSIS DUE TO MARS DEFICIENCY,19
13375,http://www.orpha.net/ORDO/Orphanet_230851,CARDIAC-VALVULAR EHLERS-DANLOS SYNDROME,15
13376,http://www.orpha.net/ORDO/Orphanet_93359,SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH JOINT LAXITY,86
13377,http://www.orpha.net/ORDO/Orphanet_93358,SPONDYLOEPIMETAPHYSEAL DYSPLASIA-SHORT LIMB-ABNORMAL CALCIFICATION SYNDROME,50
13378,http://www.orpha.net/ORDO/Orphanet_93356,"SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MISSOURI TYPE",27
13379,http://www.orpha.net/ORDO/Orphanet_431166,PRIMARY IMMUNODEFICIENCY WITH POST-MEASLES-MUMPS-RUBELLA VACCINE VIRAL INFECTION,3
13380,http://www.orpha.net/ORDO/Orphanet_93396,BRACHYDACTYLY TYPE A2,18
13381,http://www.orpha.net/ORDO/Orphanet_320396,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 45,19
13382,http://www.orpha.net/ORDO/Orphanet_466806,AUTOSOMAL DOMINANT THROMBOCYTOPENIA WITH PLATELET SECRETION DEFECT,5
13383,http://www.orpha.net/ORDO/Orphanet_466801,AUTOSOMAL RECESSIVE LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2W,14
13384,http://www.orpha.net/ORDO/Orphanet_93388,BRACHYDACTYLY TYPE A1,42
13385,http://www.orpha.net/ORDO/Orphanet_93387,BRACHYDACTYLY TYPE E,19
13386,http://www.orpha.net/ORDO/Orphanet_217656,FAMILIAL ISOLATED ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA,24
13387,http://www.orpha.net/ORDO/Orphanet_93384,BRACHYDACTYLY TYPE C,42
13388,http://www.orpha.net/ORDO/Orphanet_93383,BRACHYDACTYLY TYPE B,31
13389,http://www.orpha.net/ORDO/Orphanet_431149,COMBINED IMMUNODEFICIENCY DUE TO OX40 DEFICIENCY,7
13390,http://www.orpha.net/ORDO/Orphanet_320375,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 55,35
13391,http://www.orpha.net/ORDO/Orphanet_2209,MATERNAL PHENYLKETONURIA,27
13392,http://www.orpha.net/ORDO/Orphanet_2203,HYPERLYSINEMIA,15
13393,http://www.orpha.net/ORDO/Orphanet_2202,PALMOPLANTAR KERATODERMA-DEAFNESS SYNDROME,5
13394,http://www.orpha.net/ORDO/Orphanet_320380,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 54,26
13395,http://www.orpha.net/ORDO/Orphanet_411543,SEVERE PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY,11
13396,http://www.orpha.net/ORDO/Orphanet_320385,HEREDITARY SENSORY AND AUTONOMIC NEUROPATHY DUE TO TECPR2 MUTATION,27
13397,http://www.orpha.net/ORDO/Orphanet_168593,SUDDEN INFANT DEATH-DYSGENESIS OF THE TESTES SYNDROME,31
13398,http://www.orpha.net/ORDO/Orphanet_168598,BRAIN DEMYELINATION DUE TO METHIONINE ADENOSYLTRANSFERASE DEFICIENCY,8
13399,http://www.orpha.net/ORDO/Orphanet_411536,MILD PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY,11
13400,http://www.orpha.net/ORDO/Orphanet_320391,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 46,43
13401,http://www.orpha.net/ORDO/Orphanet_86920,DERMATOPATHIA PIGMENTOSA RETICULARIS,10
13402,http://www.orpha.net/ORDO/Orphanet_2229,DILATED CARDIOMYOPATHY-HYPERGONADOTROPIC HYPOGONADISM SYNDROME,15
13403,http://www.orpha.net/ORDO/Orphanet_86923,"HEREDITARY PALMOPLANTAR KERATODERMA, GAMBORG-NIELSEN TYPE",2
13404,http://www.orpha.net/ORDO/Orphanet_2228,HYPODONTIA-DYSPLASIA OF NAILS SYNDROME,19
13405,http://www.orpha.net/ORDO/Orphanet_2241,MEGACYSTIS-MICROCOLON-INTESTINAL HYPOPERISTALSIS SYNDROME,15
13406,http://www.orpha.net/ORDO/Orphanet_440402,INTERSTITIAL LUNG DISEASE DUE TO ABCA3 DEFICIENCY,10
13407,http://www.orpha.net/ORDO/Orphanet_2239,FAMILIAL ISOLATED HYPOPARATHYROIDISM DUE TO AGENESIS OF PARATHYROID GLAND,15
13408,http://www.orpha.net/ORDO/Orphanet_2238,FAMILIAL ISOLATED HYPOPARATHYROIDISM,22
13409,http://www.orpha.net/ORDO/Orphanet_2237,HYPOPARATHYROIDISM-SENSORINEURAL DEAFNESS-RENAL DISEASE SYNDROME,31
13410,http://www.orpha.net/ORDO/Orphanet_320370,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 43,27
13411,http://www.orpha.net/ORDO/Orphanet_391351,SURF1-RELATED CHARCOT-MARIE-TOOTH DISEASE TYPE 4,16
13412,http://www.orpha.net/ORDO/Orphanet_100093,CARCINOID SYNDROME,25
13413,http://www.orpha.net/ORDO/Orphanet_168563,"46,XY GONADAL DYSGENESIS-MOTOR AND SENSORY NEUROPATHY SYNDROME",27
13414,http://www.orpha.net/ORDO/Orphanet_168566,FATAL MITOCHONDRIAL DISEASE DUE TO COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 3,34
13415,http://www.orpha.net/ORDO/Orphanet_84064,SYNDROMIC DIARRHEA,59
13416,http://www.orpha.net/ORDO/Orphanet_168569,H SYNDROME,67
13417,http://www.orpha.net/ORDO/Orphanet_168558,"46,XY DISORDER OF SEX DEVELOPMENT-ADRENAL INSUFFICIENCY DUE TO CYP11A1 DEFICIENCY",48
13418,http://www.orpha.net/ORDO/Orphanet_391348,GROWTH AND DEVELOPMENTAL DELAY-HYPOTONIA-VISION IMPAIRMENT-LACTIC ACIDOSIS SYNDROME,13
13419,http://www.orpha.net/ORDO/Orphanet_263662,FAMILIAL MULTIPLE MENINGIOMA,4
13420,http://www.orpha.net/ORDO/Orphanet_51208,FORMIMINOGLUTAMIC ACIDURIA,7
13421,http://www.orpha.net/ORDO/Orphanet_391376,CONGENITAL MICROCEPHALY-SEVERE ENCEPHALOPATHY-PROGRESSIVE CEREBRAL ATROPHY SYNDROME,27
13422,http://www.orpha.net/ORDO/Orphanet_100075,NEUROENDOCRINE TUMOR OF STOMACH,30
13423,http://www.orpha.net/ORDO/Orphanet_100070,PROGRESSIVE NON-FLUENT APHASIA,54
13424,http://www.orpha.net/ORDO/Orphanet_481152,PYCR2-RELATED MICROCEPHALY-PROGRESSIVE LEUKOENCEPHALOPATHY,33
13425,http://www.orpha.net/ORDO/Orphanet_97231,LIGNEOUS CONJUNCTIVITIS,38
13426,http://www.orpha.net/ORDO/Orphanet_97234,GLYCOGEN STORAGE DISEASE DUE TO PHOSPHOGLYCERATE MUTASE DEFICIENCY,9
13427,http://www.orpha.net/ORDO/Orphanet_93308,MULTIPLE EPIPHYSEAL DYSPLASIA TYPE 1,31
13428,http://www.orpha.net/ORDO/Orphanet_34149,AUTOSOMAL DOMINANT TUBULOINTERSTITIAL KIDNEY DISEASE,25
13429,http://www.orpha.net/ORDO/Orphanet_93307,MULTIPLE EPIPHYSEAL DYSPLASIA TYPE 4,19
13430,http://www.orpha.net/ORDO/Orphanet_97238,RIPPLING MUSCLE DISEASE,12
13431,http://www.orpha.net/ORDO/Orphanet_168583,HEREDITARY NORTH AMERICAN INDIAN CHILDHOOD CIRRHOSIS,4
13432,http://www.orpha.net/ORDO/Orphanet_93304,AUTOSOMAL DOMINANT BRACHYOLMIA,18
13433,http://www.orpha.net/ORDO/Orphanet_97239,REDUCING BODY MYOPATHY,17
13434,http://www.orpha.net/ORDO/Orphanet_84081,SENIOR-BOICHIS SYNDROME,20
13435,http://www.orpha.net/ORDO/Orphanet_100069,SEMANTIC DEMENTIA,32
13436,http://www.orpha.net/ORDO/Orphanet_391384,FAMILIAL EPISODIC PAIN SYNDROME,4
13437,http://www.orpha.net/ORDO/Orphanet_168588,HYPERANDROGENISM DUE TO CORTISONE REDUCTASE DEFICIENCY,11
13438,http://www.orpha.net/ORDO/Orphanet_97240,ZEBRA BODY MYOPATHY,23
13439,http://www.orpha.net/ORDO/Orphanet_97244,RIGID SPINE SYNDROME,44
13440,http://www.orpha.net/ORDO/Orphanet_97249,PONTOCEREBELLAR HYPOPLASIA TYPE 3,31
13441,http://www.orpha.net/ORDO/Orphanet_168572,NATIVE AMERICAN MYOPATHY,26
13442,http://www.orpha.net/ORDO/Orphanet_168577,HEREDITARY CRYOHYDROCYTOSIS WITH REDUCED STOMATIN,21
13443,http://www.orpha.net/ORDO/Orphanet_391372,INTELLECTUAL DISABILITY-SEVERE SPEECH DELAY-MILD DYSMORPHISM SYNDROME,22
13444,http://www.orpha.net/ORDO/Orphanet_52688,MYELODYSPLASTIC SYNDROME,2
13445,http://www.orpha.net/ORDO/Orphanet_391397,HEREDITARY SENSORY AND AUTONOMIC NEUROPATHY TYPE 7,9
13446,http://www.orpha.net/ORDO/Orphanet_97297,BOHRING-OPITZ SYNDROME,92
13447,http://www.orpha.net/ORDO/Orphanet_93329,AUTOSOMAL RECESSIVE OMODYSPLASIA,47
13448,http://www.orpha.net/ORDO/Orphanet_93328,AUTOSOMAL DOMINANT OMODYSPLASIA,17
13449,http://www.orpha.net/ORDO/Orphanet_93325,AUTOSOMAL DOMINANT KENNY-CAFFEY SYNDROME,42
13450,http://www.orpha.net/ORDO/Orphanet_93324,AUTOSOMAL RECESSIVE KENNY-CAFFEY SYNDROME,33
13451,http://www.orpha.net/ORDO/Orphanet_391389,FAMILIAL EPISODIC PAIN SYNDROME WITH PREDOMINANTLY UPPER BODY INVOLVEMENT,3
13452,http://www.orpha.net/ORDO/Orphanet_300751,FAMILIAL DILATED CARDIOMYOPATHY WITH CONDUCTION DEFECT DUE TO LMNA MUTATION,7
13453,http://www.orpha.net/ORDO/Orphanet_84090,FIBRONECTIN GLOMERULOPATHY,15
13454,http://www.orpha.net/ORDO/Orphanet_93317,"SPONDYLOMETAPHYSEAL DYSPLASIA, SEDAGHATIAN TYPE",53
13455,http://www.orpha.net/ORDO/Orphanet_93316,"SPONDYLOMETAPHYSEAL DYSPLASIA, SCHMIDT TYPE",12
13456,http://www.orpha.net/ORDO/Orphanet_93315,"SPONDYLOMETAPHYSEAL DYSPLASIA, 'CORNER FRACTURE' TYPE",21
13457,http://www.orpha.net/ORDO/Orphanet_93314,"SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE",34
13458,http://www.orpha.net/ORDO/Orphanet_93311,MULTIPLE EPIPHYSEAL DYSPLASIA TYPE 5,22
13459,http://www.orpha.net/ORDO/Orphanet_391392,FAMILIAL EPISODIC PAIN SYNDROME WITH PREDOMINANTLY LOWER LIMB INVOLVEMENT,3
13460,http://www.orpha.net/ORDO/Orphanet_93352,"SPONDYLOEPIMETAPHYSEAL DYSPLASIA, SHOHAT TYPE",42
13461,http://www.orpha.net/ORDO/Orphanet_168549,AXIAL SPONDYLOMETAPHYSEAL DYSPLASIA,16
13462,http://www.orpha.net/ORDO/Orphanet_230839,CLASSICAL-LIKE EHLERS-DANLOS SYNDROME TYPE 1,30
13463,http://www.orpha.net/ORDO/Orphanet_411590,WOLFRAM-LIKE SYNDROME,28
13464,http://www.orpha.net/ORDO/Orphanet_97279,INSULINOMA,30
13465,http://www.orpha.net/ORDO/Orphanet_93349,X-LINKED SPONDYLOEPIMETAPHYSEAL DYSPLASIA,37
13466,http://www.orpha.net/ORDO/Orphanet_93347,ANAUXETIC DYSPLASIA,37
13467,http://www.orpha.net/ORDO/Orphanet_93346,"SPONDYLOEPIMETAPHYSEAL DYSPLASIA CONGENITA, STRUDWICK TYPE",40
13468,http://www.orpha.net/ORDO/Orphanet_97286,CARNEY-STRATAKIS SYNDROME,11
13469,http://www.orpha.net/ORDO/Orphanet_93338,POLYSYNDACTYLY,6
13470,http://www.orpha.net/ORDO/Orphanet_93336,POLYDACTYLY OF A TRIPHALANGEAL THUMB,9
13471,http://www.orpha.net/ORDO/Orphanet_93335,POSTAXIAL POLYDACTYLY TYPE B,6
13472,http://www.orpha.net/ORDO/Orphanet_93334,POSTAXIAL POLYDACTYLY TYPE A,8
13473,http://www.orpha.net/ORDO/Orphanet_93333,PELVISCAPULAR DYSPLASIA,61
13474,http://www.orpha.net/ORDO/Orphanet_280763,SEVERE INTELLECTUAL DISABILITY AND PROGRESSIVE SPASTIC PARAPLEGIA,60
13475,http://www.orpha.net/ORDO/Orphanet_293948,1P21.3 MICRODELETION SYNDROME,22
13476,http://www.orpha.net/ORDO/Orphanet_254343,AUTOSOMAL RECESSIVE SPASTIC ATAXIA-OPTIC ATROPHY-DYSARTHRIA SYNDROME,21
13477,http://www.orpha.net/ORDO/Orphanet_168612,CONGENITAL DEFICIENCY IN ALPHA-FETOPROTEIN,2
13478,http://www.orpha.net/ORDO/Orphanet_98760,SPINOCEREBELLAR ATAXIA TYPE 8,33
13479,http://www.orpha.net/ORDO/Orphanet_98761,SPINOCEREBELLAR ATAXIA TYPE 10,42
13480,http://www.orpha.net/ORDO/Orphanet_391408,PRIMARY MICROCEPHALY-MILD INTELLECTUAL DISABILITY-YOUNG-ONSET DIABETES SYNDROME,56
13481,http://www.orpha.net/ORDO/Orphanet_98764,SPINOCEREBELLAR ATAXIA TYPE 27,27
13482,http://www.orpha.net/ORDO/Orphanet_98765,SPINOCEREBELLAR ATAXIA TYPE 4,10
13483,http://www.orpha.net/ORDO/Orphanet_98762,SPINOCEREBELLAR ATAXIA TYPE 12,30
13484,http://www.orpha.net/ORDO/Orphanet_98763,SPINOCEREBELLAR ATAXIA TYPE 14,30
13485,http://www.orpha.net/ORDO/Orphanet_98768,SPINOCEREBELLAR ATAXIA TYPE 13,40
13486,http://www.orpha.net/ORDO/Orphanet_98769,SPINOCEREBELLAR ATAXIA TYPE 15/16,17
13487,http://www.orpha.net/ORDO/Orphanet_98766,SPINOCEREBELLAR ATAXIA TYPE 5,23
13488,http://www.orpha.net/ORDO/Orphanet_98767,SPINOCEREBELLAR ATAXIA TYPE 11,16
13489,http://www.orpha.net/ORDO/Orphanet_293936,EDICT SYNDROME,7
13490,http://www.orpha.net/ORDO/Orphanet_420741,RIDDLE SYNDROME,45
13491,http://www.orpha.net/ORDO/Orphanet_168601,CONGENITAL ENTEROPATHY DUE TO ENTEROPEPTIDASE DEFICIENCY,5
13492,http://www.orpha.net/ORDO/Orphanet_168606,SEBORRHEA-LIKE DERMATITIS WITH PSORIASIFORM ELEMENTS,3
13493,http://www.orpha.net/ORDO/Orphanet_251858,MEDULLOBLASTOMA WITH EXTENSIVE NODULARITY,4
13494,http://www.orpha.net/ORDO/Orphanet_98772,SPINOCEREBELLAR ATAXIA TYPE 19/22,28
13495,http://www.orpha.net/ORDO/Orphanet_98773,SPINOCEREBELLAR ATAXIA TYPE 21,30
13496,http://www.orpha.net/ORDO/Orphanet_268994,ISOLATED FOCAL CORTICAL DYSPLASIA TYPE II,12
13497,http://www.orpha.net/ORDO/Orphanet_98771,SPINOCEREBELLAR ATAXIA TYPE 18,18
13498,http://www.orpha.net/ORDO/Orphanet_84132,DESMIN-RELATED MYOPATHY WITH MALLORY BODY-LIKE INCLUSIONS,29
13499,http://www.orpha.net/ORDO/Orphanet_293925,LETHAL OCCIPITAL ENCEPHALOCELE-SKELETAL DYSPLASIA SYNDROME,7
13500,http://www.orpha.net/ORDO/Orphanet_420733,COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 21,9
13501,http://www.orpha.net/ORDO/Orphanet_308621,"GLYCOGEN STORAGE DISEASE DUE TO GLYCOGEN BRANCHING ENZYME DEFICIENCY, PROGRESSIVE HEPATIC FORM",20
13502,http://www.orpha.net/ORDO/Orphanet_391428,"HSD10 DISEASE, INFANTILE TYPE",28
13503,http://www.orpha.net/ORDO/Orphanet_324321,SINOATRIAL NODE DYSFUNCTION AND DEAFNESS,3
13504,http://www.orpha.net/ORDO/Orphanet_168624,"FAMILIAL SCAPHOCEPHALY SYNDROME, MCGILLIVRAY TYPE",15
13505,http://www.orpha.net/ORDO/Orphanet_293910,"FAMILIAL ISOLATED ARRHYTHMOGENIC VENTRICULAR DYSPLASIA, RIGHT DOMINANT FORM",11
13506,http://www.orpha.net/ORDO/Orphanet_353220,FAMILIAL PRIMARY LOCALIZED CUTANEOUS AMYLOIDOSIS,11
