,d.id,n.N_Name,count(s)
235,http://www.ebi.ac.uk/efo/EFO_0009295,"['ADA2 DEFICIENCY', 'POLYARTERITIS NODOSA, CHILDHOOOD-ONSET']",33
236,http://www.orpha.net/ORDO/Orphanet_440,FAMILIAL HYPOSPADIAS,3
237,http://www.orpha.net/ORDO/Orphanet_217046,AUTOSOMAL RECESSIVE CHILDHOOD-ONSET CORTICAL CATARACT,5
238,Orphanet:217052,"['EARLY-ONSET NON-SYNDROMIC CATARACT', 'CATARACT, AGE-RELATED NUCLEAR', 'NUCLEAR SCLEROSIS OF THE LENS']",14
239,http://www.orpha.net/ORDO/Orphanet_52183,PREMATURE CHROMOSOME CONDENSATION WITH MICROCEPHALY AND INTELLECTUAL DISABILITY,7
240,http://www.orpha.net/ORDO/Orphanet_370006,HYPOTHALAMIC INSUFFICIENCY-SECONDARY MICROCEPHALY-VISUAL IMPAIRMENT-URINARY ANOMALIES,21
241,EFO:0009300,"['NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT HYPERKINETIC MOVEMENTS AND SEIZURES, AUTOSOMAL RECESSIVE', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 8', 'NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT HYPERKINETIC MOVEMENTS AND SEIZURES, AUTOSOMAL RECESSIVE; NDHMSR', 'NDHMSR', 'NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT HYPERKINETIC MOVEMENTS AND SEIZURES, AUTOSOMAL DOMINANT']",28
242,http://www.orpha.net/ORDO/Orphanet_363444,"DEVELOPMENTAL DELAY-MICROCEPHALY-FACIAL DYSMORPHISM SYNDROME, HUTTERITE TYPE",21
243,http://www.ebi.ac.uk/efo/EFO_0009316,"['REDUCED PROTEIN C ACTIVITY', 'PROTEIN C (PC) DEFICIENCY', 'PROTEIN C DEFICIENCY (PCD)', 'PROTEIN C DEFICIENCY DISEASE', 'PROTEIN C DEFICIENCY']",10
244,http://www.orpha.net/ORDO/Orphanet_165655,GENETIC INTESTINAL DISEASE,21
245,MONDO:0002629,"['OSTEOSARCOMA OF BONE', 'BONE OSTEOSARCOMA', 'PRIMARY OSTEOSARCOMA OF BONE']",3
246,http://www.orpha.net/ORDO/Orphanet_99657,"['DYT2', 'PRIMARY DYSTONIA, DYT2 TYPE']",9
247,http://www.orpha.net/ORDO/Orphanet_284282,"['SCAR12', 'AUTOSOMAL RECESSIVE SPINOCEREBELLAR ATAXIA TYPE 12', 'AUTOSOMAL RECESSIVE CEREBELLAR ATAXIA-EPILEPSY-INTELLECTUAL DISABILITY SYNDROME DUE TO WWOX DEFICIENCY']",16
248,http://www.orpha.net/ORDO/Orphanet_101039,"['FAMILIAL EPILEPSY AND MENTAL RETARDATION LIMITED TO FEMALES', 'EFMR', 'FEMALE RESTRICTED EPILEPSY WITH INTELLECTUAL DISABILITY']",13
249,http://www.ebi.ac.uk/efo/EFO_0002923,"['RB', 'OBSOLETE_RETINOBLASTOMA']",14
250,http://www.orpha.net/ORDO/Orphanet_101000,"['TROYER SYNDROME', 'SPG20', 'CHILDHOOD-ONSET SPASTIC PARAPARESIS - DISTAL MUSCLE WASTING', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 20']",34
251,http://www.orpha.net/ORDO/Orphanet_101001,"['SPG21', 'MAST SYNDROME', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 21']",19
252,MONDO:0060490,"['NMIHBA', 'NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, AND VARIABLE BRAIN ANOMALIES; NMIHBA', 'NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, AND VARIABLE BRAIN ANOMALIES']",19
253,MONDO:0060491,"['NEURODEVELOPMENTAL DISORDER WITH INVOLUNTARY MOVEMENTS; NEDIM', 'NEDIM', 'NEURODEVELOPMENTAL DISORDER WITH INVOLUNTARY MOVEMENTS']",15
254,http://www.orpha.net/ORDO/Orphanet_101022,MEDITERRANEAN MACROTHROMBOCYTOPENIA,17
255,http://www.ebi.ac.uk/efo/EFO_0002946,"['ALPHA-1-ANTITRYPSIN DEF', 'ALPHA 1-ANTITRYPSIN DEFICIENCY', 'ALPHA-1-ANTITRYPSIN DEFICIENCY (DISORDER)', 'AAT DEFICIENCY', 'OBSOLETE_ALPHA-1-ANTITRYPSIN DEFICIENCY']",7
256,MONDO:0044724,"['MGA9', '3-METHYLGLUTACONIC ACUDURIA TYPE IX, MGCA9', '3-METHYLGLUTACONIC ACIDURIA-EPILEPSY-SPASTICITY-SEVERE INTELLECTUAL DISABILITY SYNDROME', '3-METHYLGLUTACONIC ACUDURIA TYPE IX', '3-METHYLGLUTACONIC ACIDURIA, TYPE IX; MGCA9', '3-METHYLGLUTACONIC ACIDURIA, TYPE 9', 'MGCA9', '3-METHYLGLUTACONIC ACIDURIA TYPE 9']",14
257,MONDO:0044725,"['CID DUE TO GINS1 DEFICIENCY', 'COMBINED IMMUNODEFICIENCY WITH INTRAUTERINE GROWTH RETARDATION-NK CELL DEFICIENCY-NEUTROPENIA', 'COMBINED IMMUNODEFICIENCY WITH INTRAUTERINE GROWTH RETARDATION-NATURAL KILLER CELL DEFICIENCY-NEUTROPENIA', 'IMD55', 'IMMUNODEFICIENCY 55; IMD55', 'IMMUNODEFICIENCY 55', 'COMBINED IMMUNODEFICIENCY DUE TO GINS1 DEFICIENCY']",11
258,http://www.orpha.net/ORDO/Orphanet_280356,FAMILIAL PARTIAL LIPODYSTROPHY ASSOCIATED WITH PLIN1 MUTATIONS,9
259,MONDO:0044738,"['YY1 HAPLOINSUFFICIENCY SYNDROME', 'GADEVS', 'GABRIELE-DE VRIES SYNDROME; GADEVS', 'GABRIELE-DE VRIES SYNDROME', 'GABRIELE DE VRIES SYNDROME']",22
260,MONDO:0060457,"['AUTOINFLAMMATION WITH ARTHRITIS AND DYSKERATOSIS; AIADK', 'AIADK', 'AUTOINFLAMMATION WITH ARTHRITIS AND DYSKERATOSIS']",18
261,MONDO:0011842,"['FRONTOTEMPORAL DEMENTIA WITH TDP43 INCLUSIONS, GRN-RELATED', 'DEMENTIA, HEREDITARY DYSPHASIC DISINHIBITION', 'FTLD-TDP, GRN-RELATED', 'FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED', 'FRONTOTEMPORAL LOBAR DEGENERATION WITH UBIQUITIN-POSITIVE INCLUSIONS', 'FRONTOTEMPORAL DEMENTIA, UBIQUITIN-POSITIVE', 'APHASIA, PRIMARY PROGRESSIVE', 'GRN-RELATED FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS']",25
262,http://www.ebi.ac.uk/efo/EFO_0000103,"['PSEUDOHYPERTROPHIC PROGRESSIVE DUCHENNE AND BECKER TYPES MUSCULAR DYSTROPHY', 'BENIGN PSEUDOHYPERTROPHIC MUSCULAR DYSTROPHY', ""OBSOLETE_BECKER'S MUSCULAR DYSTROPHY""]",11
263,http://www.orpha.net/ORDO/Orphanet_300319,"['CMT2P', 'AUTOSOMAL DOMINANT CHARCOT-MARIE-TOOTH DISEASE TYPE 2P']",20
264,http://www.orpha.net/ORDO/Orphanet_631,"['CONGENITAL IGHD', 'CONGENITAL ISOLATED GROWTH HORMONE DEFICIENCY', 'CONGENITAL ISOLATED GH DEFICIENCY', 'NON-ACQUIRED ISOLATED GROWTH HORMONE DEFICIENCY']",35
265,MONDO:0011853,"['CAMPTOSYNPOLYDACTYLY, COMPLEX', 'CAMPTOSYNPOLYDACTYLY, COMPLEX; CCSPD', 'CAMPTOPOLYDACTYLY, DISORGANIZATION TYPE', 'CCSPD']",6
266,http://www.orpha.net/ORDO/Orphanet_300337,"['NON-SYNDROMIC CONGENITAL RETINAL NON-ATTACHMENT', 'NCRNA DISEASE', 'CONGENITAL RETINAL DETACHMENT', 'CONGENITAL BLINDNESS DUE TO RETINAL NON-ATTACHMENT']",19
267,http://www.orpha.net/ORDO/Orphanet_626,"['GIANT PIGMENTED HAIRY NEVUS', 'LCMN', 'CONGENITAL PIGMENTED NEVUS', 'GIANT CONGENITAL MELANOCYTIC NEVUS', 'GMN', 'LARGE CONGENITAL MELANOCYTIC NEVUS']",18
268,MONDO:0014347,['SHORT STATURE WITH MICROCEPHALY AND DISTINCTIVE FACIES'],20
269,http://www.orpha.net/ORDO/Orphanet_329284,"['SENDA', 'BPAN', 'NBIA4', 'NEURODEGENERATION WITH BRAIN IRON ACCUMULATION TYPE 4', 'STATIC ENCEPHALOPATHY OF CHILDHOOD WITH NEURDEGENERATION IN ADULTHOOD', 'BETA-PROPELLER PROTEIN-ASSOCIATED NEURODEGENERATION']",20
270,http://www.orpha.net/ORDO/Orphanet_289560,"['NEURODEGENERATION WITH BRAIN IRON ACCUMULATION TYPE 5', 'MPAN', 'NBIA DUE TO C19ORF12 MUTATION', 'MITOCHONDRIAL MEMBRANE PROTEIN ASSOCIATED NEURODEGENERATION', 'NBIA5', 'NEURODEGENERATION WITH BRAIN IRON ACCUMULATION DUE TO C19ORF12 MUTATION']",30
271,MONDO:0060551,"['CADEDS', 'CEREBELLAR ATROPHY, DEVELOPMENTAL DELAY, AND SEIZURES; CADEDS', 'CEREBELLAR ATROPHY, DEVELOPMENTAL DELAY, AND SEIZURES']",7
272,MONDO:0060556,"['JOINT LAXITY, SHORT STATURE, AND MYOPIA; JLSM', 'JOINT LAXITY, SHORT STATURE, AND MYOPIA']",6
273,MONDO:0060532,"['CHDSKM', 'CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME; CHDSKM', 'CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME']",23
274,MONDO:0060533,"['MICROCEPHALY, SHORT STATURE, AND LIMB ABNORMALITIES; MISSLA', 'MISSLA', 'MICROCEPHALY, SHORT STATURE, AND LIMB ABNORMALITIES']",13
275,http://www.orpha.net/ORDO/Orphanet_139373,"['RECESSIVE CONGENITAL METHEMOGLOBINEMIA TYPE 1', 'NADH-DIAPHORASE DEFICIENCY TYPE 1', 'NADH-CYTOCHROME B5REDUCTASE DEFICIENCY TYPE 1', 'RECESSIVE HEREDITARY METHEMOGLOBINEMIA TYPE 1']",13
276,MONDO:0060549,"['CAKUTHED', 'CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT SYNDROME WITH OR WITHOUT HEARING LOSS, ABNORMAL EARS, OR DEVELOPMENTAL DELAY; CAKUTHED', 'CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT SYNDROME WITH OR WITHOUT HEARING LOSS, ABNORMAL EARS, OR DEVELOPMENTAL DELAY']",30
277,MONDO:0060510,"['COHEN-GIBSON SYNDROME; COGIS', 'COGIS', 'COHEN-GIBSON SYNDROME']",36
278,MONDO:0060502,"['NDMSBA', 'NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN ANOMALIES; NDMSBA', 'NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN ANOMALIES']",36
279,MONDO:0060507,"['RETINAL DYSTROPHY WITH OR WITHOUT MACULAR STAPHYLOMA; RDMS', 'RETINAL DYSTROPHY WITH OR WITHOUT MACULAR STAPHYLOMA']",5
280,http://www.orpha.net/ORDO/Orphanet_53715,TUMORAL CALCINOSIS,18
281,http://www.orpha.net/ORDO/Orphanet_99798,"['SELECTIVE TOOTH AGENESIS', 'OLIGODONTIA']",20
282,http://www.ebi.ac.uk/efo/EFO_0005560,"['MULTIPLE EXOSTOSIS SYNDROMES', 'MULTIPLE CONGENITAL EXOSTOSIS', 'HEREDITARY MULTIPLE EXOSTOSES']",14
283,http://www.orpha.net/ORDO/Orphanet_293603,"['AUTOSOMAL RECESSIVE CONGENITAL HEREDITARY ENDOTHELIAL DYSTROPHY', 'CHED2', 'INFANTILE HEREDITARY ENDOTHELIAL DYSTROPHY', 'CHEDII', 'CONGENITAL HEREDITARY ENDOTHELIAL DYSTROPHY TYPE 2', 'MAUMENEE CORNEAL DYSTROPHY', 'AUTOSOMAL RECESSIVE CHED', 'CONGENITAL HEREDITARY ENDOTHELIAL DYSTROPHY TYPE II']",3
284,MONDO:0060591,"['IMMUNODEFICIENCY, DEVELOPMENTAL DELAY, AND HYPOHOMOCYSTEINEMIA; IMDDHH', 'IMDDHH', 'IMMUNODEFICIENCY, DEVELOPMENTAL DELAY, AND HYPOHOMOCYSTEINEMIA']",11
285,MONDO:0060596,"['NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL LIMB ANOMALIES; NEDDFL', 'NEDDFL', 'NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL LIMB ANOMALIES']",21
286,http://www.ebi.ac.uk/efo/EFO_0004121,OBSOLETE_ACHONDROPLASIA,27
287,http://www.ebi.ac.uk/efo/EFO_0004124,"['KERATOSIS FOLLICULARIS', ""OBSOLETE_DARIER'S DISEASE""]",5
288,MONDO:0060578,"['NEMMLAS', 'NEURODEVELOPMENTAL DISORDER, MITOCHONDRIAL, WITH ABNORMAL MOVEMENTS AND LACTIC ACIDOSIS, WITH OR WITHOUT SEIZURES; NEMMLAS', 'NEURODEVELOPMENTAL DISORDER, MITOCHONDRIAL, WITH ABNORMAL MOVEMENTS AND LACTIC ACIDOSIS, WITH OR WITHOUT SEIZURES']",26
289,MONDO:0060577,"['NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES; NEDMAS', 'NEDMAS', 'NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES']",4
290,MONDO:0060582,"['AUDITORY NEUROPATHY AND OPTIC ATROPHY; ANOA', 'AUDITORY NEUROPATHY AND OPTIC ATROPHY']",7
291,MONDO:0060583,"['PLTEID', 'PLATELET ABNORMALITIES WITH EOSINOPHILIA AND IMMUNE-MEDIATED INFLAMMATORY DISEASE; PLTEID', 'PLATELET ABNORMALITIES WITH EOSINOPHILIA AND IMMUNE-MEDIATED INFLAMMATORY DISEASE']",7
292,http://www.ebi.ac.uk/efo/EFO_0000204,"['SCOTT SYNDROME (DISORDER)', 'OBSOLETE_SCOTT SYNDROME']",3
293,MONDO:0060589,"['FACIAL PALSY, CONGENITAL, WITH PTOSIS AND VELOPHARYNGEAL DYSFUNCTION; FPVEPD', 'FPVEPD', 'FACIAL PALSY, CONGENITAL, WITH PTOSIS AND VELOPHARYNGEAL DYSFUNCTION']",5
294,http://www.orpha.net/ORDO/Orphanet_99817,NON-POLYPOSIS TURCOT SYNDROME,15
295,http://www.orpha.net/ORDO/Orphanet_715,"['GLYCOGENOSIS TYPE 9E', 'GLYCOGENOSIS TYPE 9D', 'GLYCOGEN STORAGE DISEASE TYPE IXD', 'GSD TYPE IXD', 'GLYCOGENOSIS TYPE IXE', 'GLYCOGEN STORAGE DISEASE TYPE IXE', 'GLYCOGEN STORAGE DISEASE TYPE 9D', 'GSD DUE TO MUSCLE PHOSPHORYLASE KINASE DEFICIENCY', 'GSD TYPE 9E', 'GSD TYPE IXE', 'GSD TYPE 9D', 'GLYCOGENOSIS DUE TO MUSCLE PHOSPHORYLASE KINASE DEFICIENCY', 'GLYCOGENOSIS TYPE IXD', 'GLYCOGEN STORAGE DISEASE TYPE 9E', 'GLYCOGEN STORAGE DISEASE DUE TO MUSCLE PHOSPHORYLASE KINASE DEFICIENCY']",8
296,http://www.orpha.net/ORDO/Orphanet_85212,"['PERINATAL LETHAL GAUCHER DISEASE', 'FETAL GAUCHER DISEASE']",45
297,http://www.orpha.net/ORDO/Orphanet_139380,"['RECESSIVE CONGENITAL METHEMOGLOBINEMIA TYPE 2', 'NADH-CYTOCHROME B5REDUCTASE DEFICIENCY TYPE 2', 'NADH-DIAPHORASE DEFICIENCY TYPE 2', 'RECESSIVE HEREDITARY METHEMOGLOBINEMIA TYPE 2']",13
298,http://www.orpha.net/ORDO/Orphanet_90635,"['AUTOSOMAL DOMINANT ISOLATED SENSORINEURAL HEARING LOSS TYPE DFNA', 'AUTOSOMAL DOMINANT ISOLATED NEUROSENSORY DEAFNESS TYPE DFNA', 'AUTOSOMAL DOMINANT ISOLATED NEUROSENSORY HEARING LOSS TYPE DFNA', 'AUTOSOMAL DOMINANT NON-SYNDROMIC SENSORINEURAL HEARING LOSS TYPE DFNA', 'AUTOSOMAL DOMINANT NON-SYNDROMIC NEUROSENSORY DEAFNESS TYPE DFNA', 'AUTOSOMAL DOMINANT ISOLATED SENSORINEURAL DEAFNESS TYPE DFNA', 'AUTOSOMAL DOMINANT NON-SYNDROMIC NEUROSENSORY HEARING LOSS TYPE DFNA', 'AUTOSOMAL DOMINANT NON-SYNDROMIC SENSORINEURAL DEAFNESS TYPE DFNA']",33
299,http://www.orpha.net/ORDO/Orphanet_90636,"['AUTOSOMAL RECESSIVE NON-SYNDROMIC NEUROSENSORY DEAFNESS TYPE DFNB', 'AUTOSOMAL RECESSIVE ISOLATED NEUROSENSORY DEAFNESS TYPE DFNB', 'AUTOSOMAL RECESSIVE ISOLATED SENSORINEURAL DEAFNESS TYPE DFNB', 'AUTOSOMAL RECESSIVE NON-SYNDROMIC SENSORINEURAL DEAFNESS TYPE DFNB']",31
300,MONDO:0060663,"['CHTD5', 'CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 5; CHTD5', 'CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 5']",11
301,MONDO:0060664,"['NEDMCR', 'NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CATARACTS, AND RENAL ABNORMALITIES; NEDMCR', 'NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CATARACTS, AND RENAL ABNORMALITIES']",15
302,MONDO:0060666,"['HYPOTONIA, ATAXIA, DEVELOPMENTAL DELAY, AND TOOTH ENAMEL DEFECT SYNDROME; HADDTS', 'HADDTS', 'HYPOTONIA, ATAXIA, DEVELOPMENTAL DELAY, AND TOOTH ENAMEL DEFECT SYNDROME']",10
303,http://www.ebi.ac.uk/efo/EFO_1001500,"['MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT WITHOUT AUTISTIC FEATURES', 'MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES', 'MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND AUTISTIC FEATURES', 'MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT']",32
304,http://www.orpha.net/ORDO/Orphanet_90625,"['X-LINKED ISOLATED SENSORINEURAL DEAFNESS TYPE DFN', 'X-LINKED NON-SYNDROMIC SENSORINEURAL HEARING LOSS TYPE DFN', 'X-LINKED NON-SYNDROMIC NEUROSENSORY DEAFNESS TYPE DFN', 'X-LINKED ISOLATED NEUROSENSORY HEARING LOSS TYPE DFN', 'X-LINKED ISOLATED NEUROSENSORY DEAFNESS TYPE DFN', 'X-LINKED NON-SYNDROMIC NEUROSENSORY HEARING LOSS TYPE DFN', 'X-LINKED ISOLATED SENSORINEURAL HEARING LOSS TYPE DFN', 'X-LINKED NON-SYNDROMIC SENSORINEURAL DEAFNESS TYPE DFN']",7
305,MONDO:0060641,"['NEDSGA', 'NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; NEDSGA', 'NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES']",17
306,MONDO:0060642,"['NEURODEVELOPMENTAL DISORDER WITH MOVEMENT ABNORMALITIES, ABNORMAL GAIT, AND AUTISTIC FEATURES; NEDMAGA', 'NEDMAGA', 'NEURODEVELOPMENTAL DISORDER WITH MOVEMENT ABNORMALITIES, ABNORMAL GAIT, AND AUTISTIC FEATURES']",27
307,MONDO:0060649,"['SHORT STATURE, FACIAL DYSMORPHISM, AND SKELETAL ANOMALIES WITH OR WITHOUT CARDIAC ANOMALIES; SSFSC', 'SSFSC', 'SHORT STATURE, FACIAL DYSMORPHISM, AND SKELETAL ANOMALIES WITH OR WITHOUT CARDIAC ANOMALIES']",30
308,http://www.ebi.ac.uk/efo/EFO_1000120,BENIGN SKIN APPENDAGE NEOPLASM,4
309,http://www.orpha.net/ORDO/Orphanet_247768,"['ATYPICAL ROKITANSKY SYNDROME', 'ATYPICAL MRKH SYNDROME', 'WNT4 DEFICIENCY', 'ATYPICAL MAYER-ROKITANSKY-KÜSTER-HAUSER SYNDROME']",8
310,http://www.orpha.net/ORDO/Orphanet_502444,"['LEUKODYSTROPHY DUE TO ALKALINE CERAMIDASE 3 DEFICIENCY', 'ACER3-RELATED EARLY CHILDHOOD-ONSET PROGRESSIVE LEUKODYSTROPHY', 'ALKALINE CERAMIDASE 3 DEFICIENCY']",16
311,MONDO:0060624,"['NDAGSCW', 'NEURODEVELOPMENTAL DISORDER WITH ATAXIC GAIT, ABSENT SPEECH, AND DECREASED CORTICAL WHITE MATTER; NDAGSCW', 'NEURODEVELOPMENTAL DISORDER WITH ATAXIC GAIT, ABSENT SPEECH, AND DECREASED CORTICAL WHITE MATTER']",28
312,MONDO:0060622,"['NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL', 'NEDMIAL', 'NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE']",21
313,MONDO:0060627,"['DEVELOPMENTAL DELAY, EPILEPSY, CEREBELLAR ATROPHY, AND OSTEOPENIA', 'GPIBD15', 'GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 15; GPIBD15', 'GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 15']",29
314,http://www.orpha.net/ORDO/Orphanet_3421,"['GRAND-KAINE-FULLING SYNDROME', 'CRV', 'CEREBRORETINAL VASCULOPATHY']",31
315,MONDO:0060631,"['ALKURAYA-KUCINSKAS SYNDROME; ALKKUCS', 'ALKKUCS', 'ALKURAYA-KUCINSKAS SYNDROME']",41
316,Orphanet:397937,['POLYGLUCOSAN BODY MYOPATHY'],22
317,http://www.orpha.net/ORDO/Orphanet_26106,"['FAMILIAL STOMACH CANCER', 'FAMILIAL GASTRIC CANCER']",5
318,http://www.ebi.ac.uk/efo/EFO_1000033,OBSOLETE_HYDROLETHALUS SYNDROME,45
319,http://www.orpha.net/ORDO/Orphanet_308410,AUTISM-EPILEPSY SYNDROME DUE TO BRANCHED CHAIN KETOACID DEHYDROGENASE KINASE DEFICIENCY,4
320,MONDO:0060611,"['METHYLENETETRAHYDROFOLATE DEHYDROGENASE 1 DEFICIENCY', 'CIMAH', 'COMBINED IMMUNODEFICIENCY AND MEGALOBLASTIC ANEMIA WITH OR WITHOUT HYPERHOMOCYSTEINEMIA; CIMAH', 'COMBINED IMMUNODEFICIENCY AND MEGALOBLASTIC ANEMIA WITH OR WITHOUT HYPERHOMOCYSTEINEMIA']",11
321,http://www.orpha.net/ORDO/Orphanet_397946,"['SPG58', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 58']",15
322,http://www.ebi.ac.uk/efo/EFO_0009647,"['EHLMRS', 'EPILEPSY, HEARING LOSS, AND MENTAL RETARDATION SYNDROME']",22
323,EFO:0005717,"['NON-HEREDITARY RETINOBLASTOMA', 'RETINOBLASTOMA (NONHEREDITARY)']",14
324,MONDO:0014725,"['ASCT1 DEFICIENCY', 'SPASTIC QUADRIPLEGIA-THIN CORPUS CALLOSUM-PROGRESSIVE POSTNATAL MICROCEPHALY SYNDROME', 'SPATCCM', 'SPASTIC TETRAPLEGIA, THIN CORPUS CALLOSUM, AND PROGRESSIVE MICROCEPHALY; SPATCCM', 'SPASTIC TETRAPLEGIA, THIN CORPUS CALLOSUM, AND PROGRESSIVE MICROCEPHALY', 'SPASTIC TETRAPLEGIA-THIN CORPUS CALLOSUM-PROGRESSIVE POSTNATAL MICROCEPHALY SYNDROME']",16
325,MONDO:0060752,"['NEURODEVELOPMENTAL DISORDER WITH SPASTICITY AND POOR GROWTH; NEDSG', 'NEDSG', 'NEURODEVELOPMENTAL DISORDER WITH SPASTICITY AND POOR GROWTH']",14
326,http://www.orpha.net/ORDO/Orphanet_200418,IMMUNODEFICIENCY WITH FACTOR I ANOMALY,20
327,MONDO:0060758,"['SPINOCEREBELLAR ATAXIA 42, EARLY-ONSET, SEVERE, WITH NEURODEVELOPMENTAL DEFICITS; SCA42ND', 'SCA42ND', 'SPINOCEREBELLAR ATAXIA 42, EARLY-ONSET, SEVERE, WITH NEURODEVELOPMENTAL DEFICITS']",22
328,MONDO:0060759,"['NEURODEVELOPMENTAL DISORDER WITH REGRESSION, ABNORMAL MOVEMENTS, LOSS OF SPEECH, AND SEIZURES; NEDAMSS', 'NEDAMSS', 'NEURODEVELOPMENTAL DISORDER WITH REGRESSION, ABNORMAL MOVEMENTS, LOSS OF SPEECH, AND SEIZURES']",17
329,MONDO:0060760,"['INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND BEHAVIORAL ABNORMALITIES; IDDFBA', 'IDDFBA', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND BEHAVIORAL ABNORMALITIES']",31
330,MONDO:0060761,"['NEURODEVELOPMENTAL DISORDER WITH EPILEPSY AND HYPOPLASIA OF THE CORPUS CALLOSUM; NEDEHCC', 'NEDEHCC', 'NEURODEVELOPMENTAL DISORDER WITH EPILEPSY AND HYPOPLASIA OF THE CORPUS CALLOSUM']",10
331,MONDO:0060763,"['INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, DYSMORPHIC FACIES, AND T-CELL ABNORMALITIES; IDDSFTA', 'IDDSFTA', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, DYSMORPHIC FACIES, AND T-CELL ABNORMALITIES']",24
332,MONDO:0014776,"['SPINOCEREBELLAR ATAXIA 42', 'SCA42', 'SPINOCEREBELLAR ATAXIA TYPE 42', 'SPINOCEREBELLAR ATAXIA 42; SCA42']",21
333,MONDO:0014769,"['OOCYTE MATURATION DEFECT', 'OOMD', 'INHERITED OOCYTE MATURATION DEFECT']",4
334,MONDO:0014764,"['SPPRS SYNDROME', 'SPASTIC PARAPLEGIA-PSYCHOMOTOR RETARDATION-SEIZURES SYNDROME', 'SPASTIC PARAPLEGIA AND PSYCHOMOTOR RETARDATION WITH OR WITHOUT SEIZURES; SPPRS', 'SPASTIC PARAPLEGIA AND PSYCHOMOTOR RETARDATION WITH OR WITHOUT SEIZURES', 'SPPRS', 'SPASTIC PARAPLEGIA-SEVERE DEVELOPMENTAL DELAY-EPILEPSY SYNDROME']",29
335,http://www.orpha.net/ORDO/Orphanet_52530,"['PSEUDO-VON WILLEBRAND DISEASE TYPE 2B', 'PT-VWD', 'PSEUDO-VON WILLEBRAND DISEASE']",3
336,MONDO:0014757,"['TAKENOUCHI-KOSAKI SYNDROME', 'TAKENOUCHI-KOSAKI SYNDROME; TKS', 'MACROTHROMBOCYTOPENIA AND MENTAL RETARDATION SYNDROME', 'MACROTHROMBOCYTOPENIA-LYMPHEDEMA-DEVELOPMENTAL DELAY-FACIAL DYSMORPHISM-CAMPTODACTYLY SYNDROME']",60
